,match_id,coach_id,team
0,30133,6075,"Brisbane
BRONCOS"
0,30133,1822,"South Sydney
RABBITOHS"
0,30134,19978,"Parramatta
EELS"
0,30134,505,"Manly Warringah
SEA EAGLES"
0,30135,1195,"Newcastle
KNIGHTS"
0,30135,1478,WARRIORS
0,30136,5544,"Gold Coast
TITANS"
0,30136,243,WESTS TIGERS
0,30137,407,"North Queensland
COWBOYS"
0,30137,2924,"Sydney
ROOSTERS"
0,30138,239,"Penrith
PANTHERS"
0,30138,260,"Canterbury Bankstown
BULLDOGS"
0,30139,1202,"Cronulla Sutherland
SHARKS"
0,30139,211,"Canberra
RAIDERS"
0,30140,558,"St George Illawarra
DRAGONS"
0,30140,902,"Melbourne
STORM"
0,30142,260,"Canterbury Bankstown
BULLDOGS"
0,30142,19978,"Parramatta
EELS"
0,30141,1202,"Cronulla Sutherland
SHARKS"
0,30141,6075,"Brisbane
BRONCOS"
0,30143,239,"Penrith
PANTHERS"
0,30143,5544,"Gold Coast
TITANS"
0,30144,505,"Manly Warringah
SEA EAGLES"
0,30144,902,"Melbourne
STORM"
0,30145,407,"North Queensland
COWBOYS"
0,30145,1195,"Newcastle
KNIGHTS"
0,30146,1822,"South Sydney
RABBITOHS"
0,30146,2924,"Sydney
ROOSTERS"
0,30147,211,"Canberra
RAIDERS"
0,30147,1478,WARRIORS
0,30148,243,WESTS TIGERS
0,30148,558,"St George Illawarra
DRAGONS"
0,30149,505,"Manly Warringah
SEA EAGLES"
0,30149,260,"Canterbury Bankstown
BULLDOGS"
0,30150,6075,"Brisbane
BRONCOS"
0,30150,407,"North Queensland
COWBOYS"
0,30151,1478,WARRIORS
0,30151,19978,"Parramatta
EELS"
0,30152,211,"Canberra
RAIDERS"
0,30152,558,"St George Illawarra
DRAGONS"
0,30153,902,"Melbourne
STORM"
0,30153,1202,"Cronulla Sutherland
SHARKS"
0,30154,1822,"South Sydney
RABBITOHS"
0,30154,243,WESTS TIGERS
0,30155,5544,"Gold Coast
TITANS"
0,30155,1195,"Newcastle
KNIGHTS"
0,30156,2924,"Sydney
ROOSTERS"
0,30156,239,"Penrith
PANTHERS"
0,30157,19978,"Parramatta
EELS"
0,30157,1822,"South Sydney
RABBITOHS"
0,30158,243,WESTS TIGERS
0,30158,260,"Canterbury Bankstown
BULLDOGS"
0,30159,1195,"Newcastle
KNIGHTS"
0,30159,239,"Penrith
PANTHERS"
0,30160,1202,"Cronulla Sutherland
SHARKS"
0,30160,5544,"Gold Coast
TITANS"
0,30161,558,"St George Illawarra
DRAGONS"
0,30161,505,"Manly Warringah
SEA EAGLES"
0,30162,1478,WARRIORS
0,30162,6075,"Brisbane
BRONCOS"
0,30163,2924,"Sydney
ROOSTERS"
0,30163,211,"Canberra
RAIDERS"
0,30164,407,"North Queensland
COWBOYS"
0,30164,902,"Melbourne
STORM"
0,30165,260,"Canterbury Bankstown
BULLDOGS"
0,30165,1822,"South Sydney
RABBITOHS"
0,30166,5544,"Gold Coast
TITANS"
0,30166,6075,"Brisbane
BRONCOS"
0,30167,505,"Manly Warringah
SEA EAGLES"
0,30167,211,"Canberra
RAIDERS"
0,30168,1195,"Newcastle
KNIGHTS"
0,30168,558,"St George Illawarra
DRAGONS"
0,30169,2924,"Sydney
ROOSTERS"
0,30169,1202,"Cronulla Sutherland
SHARKS"
0,30170,19978,"Parramatta
EELS"
0,30170,243,WESTS TIGERS
0,30171,902,"Melbourne
STORM"
0,30171,1478,WARRIORS
0,30172,239,"Penrith
PANTHERS"
0,30172,407,"North Queensland
COWBOYS"
0,30174,6075,"Brisbane
BRONCOS"
0,30174,2924,"Sydney
ROOSTERS"
0,30173,1202,"Cronulla Sutherland
SHARKS"
0,30173,1195,"Newcastle
KNIGHTS"
0,30175,19978,"Parramatta
EELS"
0,30175,5544,"Gold Coast
TITANS"
0,30176,1478,WARRIORS
0,30176,243,WESTS TIGERS
0,30177,239,"Penrith
PANTHERS"
0,30177,505,"Manly Warringah
SEA EAGLES"
0,30178,211,"Canberra
RAIDERS"
0,30178,902,"Melbourne
STORM"
0,30179,558,"St George Illawarra
DRAGONS"
0,30179,260,"Canterbury Bankstown
BULLDOGS"
0,30180,1822,"South Sydney
RABBITOHS"
0,30180,407,"North Queensland
COWBOYS"
0,30182,260,"Canterbury Bankstown
BULLDOGS"
0,30182,505,"Manly Warringah
SEA EAGLES"
0,30181,558,"St George Illawarra
DRAGONS"
0,30181,6075,"Brisbane
BRONCOS"
0,30183,5544,"Gold Coast
TITANS"
0,30183,239,"Penrith
PANTHERS"
0,30184,407,"North Queensland
COWBOYS"
