,match_id,coach_id,team
0,1908,211,"Sydney
ROOSTERS"
0,1908,2831,"Parramatta
EELS"
0,1910,2835,WESTS TIGERS
0,1910,530,"St George Illawarra
DRAGONS"
0,1909,1236,BULLDOGS
0,1909,549,"South Sydney
RABBITOHS"
0,326,2826,"North Queensland
COWBOYS"
0,326,1155,"Canberra
RAIDERS"
0,1913,1515,"Cronulla Sutherland
SHARKS"
0,1913,902,"Melbourne
STORM"
0,1912,1510,"Penrith
PANTHERS"
0,1912,6075,"Brisbane
BRONCOS"
0,1911,2829,WARRIORS
0,1911,1070,"Newcastle
KNIGHTS"
0,1914,1070,"Newcastle
KNIGHTS"
0,1914,211,"Sydney
ROOSTERS"
0,1916,902,"Melbourne
STORM"
0,1916,1510,"Penrith
PANTHERS"
0,1915,2835,WESTS TIGERS
0,1915,1155,"Canberra
RAIDERS"
0,327,2826,"North Queensland
COWBOYS"
0,327,2839,"Manly Warringah
SEA EAGLES"
0,1918,530,"St George Illawarra
DRAGONS"
0,1918,2831,"Parramatta
EELS"
0,1917,549,"South Sydney
RABBITOHS"
0,1917,6075,"Brisbane
BRONCOS"
0,1919,2829,WARRIORS
0,1919,1236,BULLDOGS
0,1920,2831,"Parramatta
EELS"
0,1920,1070,"Newcastle
KNIGHTS"
0,1923,1155,"Canberra
RAIDERS"
0,1923,530,"St George Illawarra
DRAGONS"
0,1921,2839,"Manly Warringah
SEA EAGLES"
0,1921,2829,WARRIORS
0,1922,2835,WESTS TIGERS
0,1922,1236,BULLDOGS
0,1925,6075,"Brisbane
BRONCOS"
0,1925,1515,"Cronulla Sutherland
SHARKS"
0,1924,211,"Sydney
ROOSTERS"
0,1924,1510,"Penrith
PANTHERS"
0,188,549,"South Sydney
RABBITOHS"
0,188,2826,"North Queensland
COWBOYS"
0,1926,1236,BULLDOGS
0,1926,2831,"Parramatta
EELS"
0,1928,1070,"Newcastle
KNIGHTS"
0,1928,902,"Melbourne
STORM"
0,328,2826,"North Queensland
COWBOYS"
0,328,6075,"Brisbane
BRONCOS"
0,1927,1510,"Penrith
PANTHERS"
0,1927,1155,"Canberra
RAIDERS"
0,1929,2829,WARRIORS
0,1929,549,"South Sydney
RABBITOHS"
0,1931,2839,"Manly Warringah
SEA EAGLES"
0,1931,2835,WESTS TIGERS
0,1930,1515,"Cronulla Sutherland
SHARKS"
0,1930,211,"Sydney
ROOSTERS"
0,1932,1070,"Newcastle
KNIGHTS"
0,1932,1236,BULLDOGS
0,1934,549,"South Sydney
RABBITOHS"
0,1934,2835,WESTS TIGERS
0,1933,902,"Melbourne
STORM"
0,1933,1515,"Cronulla Sutherland
SHARKS"
0,329,2826,"North Queensland
COWBOYS"
0,329,211,"Sydney
ROOSTERS"
0,1937,2831,"Parramatta
EELS"
0,1937,1155,"Canberra
RAIDERS"
0,1936,6075,"Brisbane
BRONCOS"
0,1936,2829,WARRIORS
0,1935,530,"St George Illawarra
DRAGONS"
0,1935,2839,"Manly Warringah
SEA EAGLES"
0,1938,211,"Sydney
ROOSTERS"
0,1938,6075,"Brisbane
BRONCOS"
0,1940,1236,BULLDOGS
0,1940,530,"St George Illawarra
DRAGONS"
0,1939,549,"South Sydney
RABBITOHS"
0,1939,1510,"Penrith
PANTHERS"
0,1941,2835,WESTS TIGERS
0,1941,2831,"Parramatta
EELS"
0,1943,2839,"Manly Warringah
SEA EAGLES"
0,1943,902,"Melbourne
STORM"
0,1942,1515,"Cronulla Sutherland
SHARKS"
0,1942,1070,"Newcastle
KNIGHTS"
0,191,2829,WARRIORS
0,191,2826,"North Queensland
COWBOYS"
0,1944,211,"Sydney
ROOSTERS"
0,1944,530,"St George Illawarra
DRAGONS"
0,1945,2831,"Parramatta
EELS"
0,1945,6075,"Brisbane
BRONCOS"
