,match_id,coach_id,team
0,1225,1515,"Melbourne
STORM"
0,1225,1144,"Penrith
PANTHERS"
0,1224,918,"Canberra
RAIDERS"
0,1224,6075,"Brisbane
BRONCOS"
0,1226,6047,"Manly Warringah
SEA EAGLES"
0,1226,2937,"Newcastle
KNIGHTS"
0,1227,2831,"Parramatta
EELS"
0,1227,6097,"St George Illawarra
DRAGONS"
0,1230,1510,"Cronulla Sutherland
SHARKS"
0,1230,873,"Balmain
TIGERS"
0,1229,5579,"North Sydney
BEARS"
0,1229,1520,"Western Suburbs
MAGPIES"
0,1228,448,"South Sydney
RABBITOHS"
0,1228,1236,"Canterbury Bankstown
BULLDOGS"
0,1231,3134,"Sydney City
ROOSTERS"
0,1231,2936,"Auckland
WARRIORS"
0,1232,2937,"Newcastle
KNIGHTS"
0,1232,2831,"Parramatta
EELS"
0,1233,2936,"Auckland
WARRIORS"
0,1233,5579,"North Sydney
BEARS"
0,1234,873,"Balmain
TIGERS"
0,1234,1515,"Melbourne
STORM"
0,86,1144,"Penrith
PANTHERS"
0,86,2835,"North Queensland
COWBOYS"
0,1235,3134,"Sydney City
ROOSTERS"
0,1235,6047,"Manly Warringah
SEA EAGLES"
0,1236,6075,"Brisbane
BRONCOS"
0,1236,1510,"Cronulla Sutherland
SHARKS"
0,1237,6097,"St George Illawarra
DRAGONS"
0,1237,1236,"Canterbury Bankstown
BULLDOGS"
0,1238,448,"South Sydney
RABBITOHS"
0,1238,918,"Canberra
RAIDERS"
0,1239,2831,"Parramatta
EELS"
0,1239,3134,"Sydney City
ROOSTERS"
0,87,873,"Balmain
TIGERS"
0,87,2835,"North Queensland
COWBOYS"
0,1241,918,"Canberra
RAIDERS"
0,1241,6097,"St George Illawarra
DRAGONS"
0,1240,1510,"Cronulla Sutherland
SHARKS"
0,1240,448,"South Sydney
RABBITOHS"
0,1245,1236,"Canterbury Bankstown
BULLDOGS"
0,1245,2937,"Newcastle
KNIGHTS"
0,1243,6047,"Manly Warringah
SEA EAGLES"
0,1243,2936,"Auckland
WARRIORS"
0,1244,1144,"Penrith
PANTHERS"
0,1244,1520,"Western Suburbs
MAGPIES"
0,1242,6075,"Brisbane
BRONCOS"
0,1242,1515,"Melbourne
STORM"
0,1246,1515,"Melbourne
STORM"
0,1246,1236,"Canterbury Bankstown
BULLDOGS"
0,1248,1510,"Cronulla Sutherland
SHARKS"
0,1248,6075,"Brisbane
BRONCOS"
0,1249,2831,"Parramatta
EELS"
0,1249,873,"Balmain
TIGERS"
0,1247,448,"South Sydney
RABBITOHS"
0,1247,6097,"St George Illawarra
DRAGONS"
0,1251,2936,"Auckland
WARRIORS"
0,1251,3134,"Sydney City
ROOSTERS"
0,1250,918,"Canberra
RAIDERS"
0,1250,1520,"Western Suburbs
MAGPIES"
0,1252,2937,"Newcastle
KNIGHTS"
0,1252,6047,"Manly Warringah
SEA EAGLES"
0,88,5579,"North Sydney
BEARS"
0,88,2835,"North Queensland
COWBOYS"
0,1253,1236,"Canterbury Bankstown
BULLDOGS"
0,1253,6075,"Brisbane
BRONCOS"
0,1254,873,"Balmain
TIGERS"
0,1254,2936,"Auckland
WARRIORS"
0,1255,6047,"Manly Warringah
SEA EAGLES"
0,1255,448,"South Sydney
RABBITOHS"
0,279,2835,"North Queensland
COWBOYS"
0,279,3134,"Sydney City
ROOSTERS"
0,1256,1515,"Melbourne
STORM"
0,1256,1510,"Cronulla Sutherland
SHARKS"
0,1258,1144,"Penrith
PANTHERS"
0,1258,2831,"Parramatta
EELS"
0,1257,6097,"St George Illawarra
DRAGONS"
0,1257,5579,"North Sydney
BEARS"
0,1259,1520,"Western Suburbs
MAGPIES"
0,1259,2937,"Newcastle
KNIGHTS"
0,1261,2936,"Auckland
WARRIORS"
0,1261,1515,"Melbourne
STORM"
0,1260,3134,"Sydney City
ROOSTERS"
0,1260,2831,"Parramatta
EELS"
0,1262,873,"Balmain
TIGERS"
0,1262,5579,"North Sydney
BEARS"
0,1263,1510,"Cronulla Sutherland
SHARKS"
0,1263,1236,"Canterbury Bankstown
BULLDOGS"
0,280,2835,"North Queensland
COWBOYS"
0,280,1144,"Penrith
PANTHERS"
0,1264,6075,"Brisbane
BRONCOS"
0,1264,448,"South Sydney
RABBITOHS"
0,1266,918,"Canberra
RAIDERS"
0,1266,6047,"Manly Warringah
SEA EAGLES"
0,1265,2937,"Newcastle
KNIGHTS"
0,1265,6097,"St George Illawarra
DRAGONS"
0,1267,3134,"Sydney City
ROOSTERS"
0,1267,5579,"North Sydney
BEARS"
0,1268,2831,"Parramatta
EELS"
0,1268,1515,"Melbourne
STORM"
0,1270,1144,"Penrith
PANTHERS"
0,1270,1510,"Cronulla Sutherland
SHARKS"
0,1269,448,"South Sydney
RABBITOHS"
0,1269,1520,"Western Suburbs
MAGPIES"
0,91,2936,"Auckland
WARRIORS"
0,91,2835,"North Queensland
COWBOYS"
0,1273,873,"Balmain
TIGERS"
0,1273,6047,"Manly Warringah
SEA EAGLES"
0,1271,2937,"Newcastle
KNIGHTS"
0,1271,6075,"Brisbane
BRONCOS"
0,1272,6097,"St George Illawarra
DRAGONS"
0,1272,918,"Canberra
RAIDERS"
0,1275,2839,"Manly Warringah
SEA EAGLES"
0,1275,2831,"Parramatta
EELS"
0,1276,1515,"Melbourne
STORM"
0,1276,448,"South Sydney
RABBITOHS"
0,1274,1144,"Penrith
PANTHERS"
0,1274,5579,"North Sydney
BEARS"
0,1279,873,"Balmain
TIGERS"
0,1279,1520,"Western Suburbs
MAGPIES"
0,1278,918,"Canberra
RAIDERS"
0,1278,2937,"Newcastle
KNIGHTS"
0,1277,1510,"Cronulla Sutherland
SHARKS"
0,1277,6097,"St George Illawarra
DRAGONS"
0,281,2835,"North Queensland
COWBOYS"
0,281,6075,"Brisbane
BRONCOS"
0,1280,3134,"Sydney City
ROOSTERS"
0,1280,1236,"Canterbury Bankstown
BULLDOGS"
0,1281,2831,"Parramatta
EELS"
0,1281,2937,"Newcastle
KNIGHTS"
0,1283,6097,"St George Illawarra
DRAGONS"
0,1283,3134,"Sydney City
ROOSTERS"
0,1282,1520,"Western Suburbs
MAGPIES"
0,1282,1236,"Canterbury Bankstown
BULLDOGS"
0,282,2835,"North Queensland
COWBOYS"
0,282,873,"Balmain
TIGERS"
0,1287,2936,"Auckland
WARRIORS"
0,1287,448,"South Sydney
RABBITOHS"
0,1284,2839,"Manly Warringah
SEA EAGLES"
0,1284,1144,"Penrith
PANTHERS"
0,1285,1515,"Melbourne
STORM"
0,1285,6075,"Brisbane
BRONCOS"
0,1286,5579,"North Sydney
BEARS"
0,1286,918,"Canberra
RAIDERS"
0,1288,448,"South Sydney
RABBITOHS"
0,1288,1510,"Cronulla Sutherland
SHARKS"
0,94,2839,"Manly Warringah
SEA EAGLES"
0,94,2835,"North Queensland
COWBOYS"
0,1289,2831,"Parramatta
EELS"
0,1289,2936,"Auckland
WARRIORS"
0,1290,1144,"Penrith
PANTHERS"
0,1290,6097,"St George Illawarra
DRAGONS"
0,1291,1520,"Western Suburbs
MAGPIES"
0,1291,1515,"Melbourne
STORM"
0,1292,6075,"Brisbane
BRONCOS"
0,1292,3134,"Sydney City
ROOSTERS"
0,1293,918,"Canberra
RAIDERS"
0,1293,1236,"Canterbury Bankstown
BULLDOGS"
0,1294,2937,"Newcastle
KNIGHTS"
0,1294,5579,"North Sydney
BEARS"
0,1295,6097,"St George Illawarra
DRAGONS"
0,1295,1510,"Cronulla Sutherland
SHARKS"
0,1296,1236,"Canterbury Bankstown
BULLDOGS"
0,1296,5579,"North Sydney
BEARS"
0,1297,1515,"Melbourne
STORM"
0,1297,2839,"Manly Warringah
SEA EAGLES"
0,283,2835,"North Queensland
COWBOYS"
0,283,2831,"Parramatta
EELS"
0,1298,2936,"Auckland
WARRIORS"
0,1298,918,"Canberra
RAIDERS"
0,1301,873,"Balmain
TIGERS"
0,1301,6075,"Brisbane
BRONCOS"
0,1300,1144,"Penrith
PANTHERS"
0,1300,2937,"Newcastle
KNIGHTS"
0,1299,3134,"Sydney City
ROOSTERS"
0,1299,1520,"Western Suburbs
MAGPIES"
0,1302,2831,"Parramatta
EELS"
0,1302,918,"Canberra
RAIDERS"
0,1303,6097,"St George Illawarra
DRAGONS"
0,1303,873,"Balmain
TIGERS"
0,1304,1520,"Western Suburbs
MAGPIES"
0,1304,1144,"Penrith
PANTHERS"
0,1306,1236,"Canterbury Bankstown
BULLDOGS"
