,match_id,coach_id,team
0,28721,2924,"Sydney
ROOSTERS"
0,28721,1822,"South Sydney
RABBITOHS"
0,28722,16571,"Brisbane
BRONCOS"
0,28722,505,"Manly Warringah
SEA EAGLES"
0,28723,211,"Parramatta
EELS"
0,28723,1155,WARRIORS
0,28724,260,"Canterbury Bankstown
BULLDOGS"
0,28724,5544,"North Queensland
COWBOYS"
0,28725,239,"Penrith
PANTHERS"
0,28725,215,"Canberra
RAIDERS"
0,28726,902,"Melbourne
STORM"
0,28726,3083,"St George Illawarra
DRAGONS"
0,28727,2839,"Cronulla Sutherland
SHARKS"
0,28727,469,"Gold Coast
TITANS"
0,28728,6075,"Newcastle
KNIGHTS"
0,28728,508,WESTS TIGERS
0,28729,211,"Parramatta
EELS"
0,28729,260,"Canterbury Bankstown
BULLDOGS"
0,28730,3083,"St George Illawarra
DRAGONS"
0,28730,16571,"Brisbane
BRONCOS"
0,28732,1155,WARRIORS
0,28732,2924,"Sydney
ROOSTERS"
0,28731,5544,"North Queensland
COWBOYS"
0,28731,902,"Melbourne
STORM"
0,28733,469,"Gold Coast
TITANS"
0,28733,215,"Canberra
RAIDERS"
0,28734,508,WESTS TIGERS
0,28734,239,"Penrith
PANTHERS"
0,28735,505,"Manly Warringah
SEA EAGLES"
0,28735,6075,"Newcastle
KNIGHTS"
0,28736,1822,"South Sydney
RABBITOHS"
0,28736,2839,"Cronulla Sutherland
SHARKS"
0,28737,902,"Melbourne
STORM"
0,28737,260,"Canterbury Bankstown
BULLDOGS"
0,28738,508,WESTS TIGERS
0,28738,211,"Parramatta
EELS"
0,28739,469,"Gold Coast
TITANS"
0,28739,505,"Manly Warringah
SEA EAGLES"
0,28740,2924,"Sydney
ROOSTERS"
0,28740,16571,"Brisbane
BRONCOS"
0,28741,1202,"Cronulla Sutherland
SHARKS"
0,28741,1155,WARRIORS
0,28742,239,"Penrith
PANTHERS"
0,28742,1822,"South Sydney
RABBITOHS"
0,28743,215,"Canberra
RAIDERS"
0,28743,3083,"St George Illawarra
DRAGONS"
0,28744,6075,"Newcastle
KNIGHTS"
0,28744,5544,"North Queensland
COWBOYS"
0,28745,505,"Manly Warringah
SEA EAGLES"
0,28745,508,WESTS TIGERS
0,28746,260,"Canterbury Bankstown
BULLDOGS"
0,28746,1822,"South Sydney
RABBITOHS"
0,28747,16571,"Brisbane
BRONCOS"
0,28747,902,"Melbourne
STORM"
0,28748,1202,"Cronulla Sutherland
SHARKS"
0,28748,3083,"St George Illawarra
DRAGONS"
0,28749,239,"Penrith
PANTHERS"
0,28749,469,"Gold Coast
TITANS"
0,28750,6075,"Newcastle
KNIGHTS"
0,28750,215,"Canberra
RAIDERS"
0,28751,1155,WARRIORS
0,28751,5544,"North Queensland
COWBOYS"
0,28752,2924,"Sydney
ROOSTERS"
0,28752,211,"Parramatta
EELS"
0,28753,260,"Canterbury Bankstown
BULLDOGS"
0,28753,505,"Manly Warringah
SEA EAGLES"
0,28754,469,"Gold Coast
TITANS"
0,28754,16571,"Brisbane
BRONCOS"
0,28755,211,"Parramatta
EELS"
0,28755,1202,"Cronulla Sutherland
SHARKS"
0,28756,5544,"North Queensland
COWBOYS"
0,28756,239,"Penrith
PANTHERS"
0,28758,1155,WARRIORS
0,28758,1822,"South Sydney
RABBITOHS"
0,28757,3083,"St George Illawarra
DRAGONS"
0,28757,6075,"Newcastle
KNIGHTS"
0,28759,215,"Canberra
RAIDERS"
0,28759,2924,"Sydney
ROOSTERS"
0,28760,902,"Melbourne
STORM"
0,28760,508,WESTS TIGERS
0,28761,16571,"Brisbane
BRONCOS"
0,28761,5544,"North Queensland
COWBOYS"
0,28762,2924,"Sydney
ROOSTERS"
0,28762,260,"Canterbury Bankstown
BULLDOGS"
0,28763,6075,"Newcastle
KNIGHTS"
0,28763,239,"Penrith
PANTHERS"
0,28764,215,"Canberra
RAIDERS"
0,28764,1155,WARRIORS
0,28765,1822,"South Sydney
RABBITOHS"
0,28765,902,"Melbourne
STORM"
0,28766,505,"Manly Warringah
SEA EAGLES"
0,28766,1202,"Cronulla Sutherland
SHARKS"
0,28767,508,WESTS TIGERS
0,28767,3083,"St George Illawarra
DRAGONS"
0,28768,469,"Gold Coast
TITANS"
0,28768,211,"Parramatta
EELS"
0,28769,2924,"Sydney
ROOSTERS"
0,28769,3083,"St George Illawarra
DRAGONS"
0,28770,902,"Melbourne
STORM"
0,28770,1155,WARRIORS
0,28771,505,"Manly Warringah
SEA EAGLES"
0,28771,1822,"South Sydney
RABBITOHS"
0,28772,5544,"North Queensland
COWBOYS"
0,28772,215,"Canberra
RAIDERS"
0,28773,508,WESTS TIGERS
0,28773,16571,"Brisbane
BRONCOS"
0,28774,469,"Gold Coast
TITANS"
0,28774,6075,"Newcastle
KNIGHTS"
