,match_id,coach_id,team
0,11580,10382,"Manly Warringah
SEA EAGLES"
0,11580,4342,"Balmain
TIGERS"
0,11582,9941,NEWTOWN
0,11582,7415,EASTERN SUBURBS
0,11578,5865,"Parramatta
EELS"
0,11578,5815,NORTH SYDNEY
0,11581,5903,"South Sydney
RABBITOHS"
0,11581,10360,CANTERBURY BANKSTOWN
0,11579,5805,"Western Suburbs
MAGPIES"
0,11579,5922,"St George
DRAGONS"
0,11585,4342,"Balmain
TIGERS"
0,11585,5922,"St George
DRAGONS"
0,11586,10382,"Manly Warringah
SEA EAGLES"
0,11586,10360,CANTERBURY BANKSTOWN
0,11583,9941,NEWTOWN
0,11583,5815,NORTH SYDNEY
0,11584,5865,"Parramatta
EELS"
0,11584,5805,"Western Suburbs
MAGPIES"
0,11587,5903,"South Sydney
RABBITOHS"
0,11587,7415,EASTERN SUBURBS
0,11591,10360,CANTERBURY BANKSTOWN
0,11591,4342,"Balmain
TIGERS"
0,11588,5815,NORTH SYDNEY
0,11588,5903,"South Sydney
RABBITOHS"
0,11590,5922,"St George
DRAGONS"
0,11590,5865,"Parramatta
EELS"
0,11589,5805,"Western Suburbs
MAGPIES"
0,11589,9941,NEWTOWN
0,11592,7415,EASTERN SUBURBS
0,11592,10382,"Manly Warringah
SEA EAGLES"
0,11594,4342,"Balmain
TIGERS"
0,11594,7415,EASTERN SUBURBS
0,11595,10360,CANTERBURY BANKSTOWN
0,11595,5922,"St George
DRAGONS"
0,11593,10382,"Manly Warringah
SEA EAGLES"
0,11593,5815,NORTH SYDNEY
0,11596,5865,"Parramatta
EELS"
0,11596,9941,NEWTOWN
0,11597,5903,"South Sydney
RABBITOHS"
0,11597,5805,"Western Suburbs
MAGPIES"
0,11598,9941,NEWTOWN
0,11598,5922,"St George
DRAGONS"
0,11601,5815,NORTH SYDNEY
0,11601,4342,"Balmain
TIGERS"
0,11600,5903,"South Sydney
RABBITOHS"
0,11600,5865,"Parramatta
EELS"
0,11599,5805,"Western Suburbs
MAGPIES"
0,11599,10382,"Manly Warringah
SEA EAGLES"
0,11602,7415,EASTERN SUBURBS
0,11602,10360,CANTERBURY BANKSTOWN
0,11604,10360,CANTERBURY BANKSTOWN
0,11604,5815,NORTH SYDNEY
0,11603,9941,NEWTOWN
0,11603,5903,"South Sydney
RABBITOHS"
0,11605,5865,"Parramatta
EELS"
0,11605,10382,"Manly Warringah
SEA EAGLES"
0,11606,5922,"St George
DRAGONS"
0,11606,7415,EASTERN SUBURBS
0,11607,4342,"Balmain
TIGERS"
0,11607,5805,"Western Suburbs
MAGPIES"
0,11609,4342,"Balmain
TIGERS"
0,11609,5865,"Parramatta
EELS"
0,11611,5815,NORTH SYDNEY
0,11611,7415,EASTERN SUBURBS
0,11608,5922,"St George
DRAGONS"
0,11608,5903,"South Sydney
RABBITOHS"
0,11610,5805,"Western Suburbs
MAGPIES"
0,11610,10360,CANTERBURY BANKSTOWN
0,11612,10382,"Manly Warringah
SEA EAGLES"
0,11612,9941,NEWTOWN
0,11613,10360,CANTERBURY BANKSTOWN
0,11613,5865,"Parramatta
EELS"
0,11616,9941,NEWTOWN
0,11616,4342,"Balmain
TIGERS"
0,11615,5922,"St George
DRAGONS"
0,11615,5815,NORTH SYDNEY
0,11614,5903,"South Sydney
RABBITOHS"
0,11614,10382,"Manly Warringah
SEA EAGLES"
0,11617,7415,EASTERN SUBURBS
0,11617,5805,"Western Suburbs
MAGPIES"
0,11620,4342,"Balmain
TIGERS"
0,11620,5903,"South Sydney
RABBITOHS"
0,11621,10360,CANTERBURY BANKSTOWN
0,11621,9941,NEWTOWN
0,11618,10382,"Manly Warringah
SEA EAGLES"
0,11618,5922,"St George
DRAGONS"
0,11619,5815,NORTH SYDNEY
0,11619,5805,"Western Suburbs
MAGPIES"
0,11622,5865,"Parramatta
EELS"
0,11622,7415,EASTERN SUBURBS
0,11625,4342,"Balmain
TIGERS"
0,11625,10382,"Manly Warringah
SEA EAGLES"
0,11626,10360,CANTERBURY BANKSTOWN
0,11626,5903,"South Sydney
RABBITOHS"
0,11627,7415,EASTERN SUBURBS
0,11627,9941,NEWTOWN
0,11623,5815,NORTH SYDNEY
0,11623,5865,"Parramatta
EELS"
0,11624,5922,"St George
DRAGONS"
0,11624,5805,"Western Suburbs
MAGPIES"
0,11628,10360,CANTERBURY BANKSTOWN
0,11628,10382,"Manly Warringah
SEA EAGLES"
0,11629,5815,NORTH SYDNEY
0,11629,9941,NEWTOWN
0,11631,5922,"St George
DRAGONS"
0,11631,4342,"Balmain
TIGERS"
0,11630,5805,"Western Suburbs
MAGPIES"
0,11630,5865,"Parramatta
EELS"
0,11632,7415,EASTERN SUBURBS
0,11632,5903,"South Sydney
RABBITOHS"
0,11635,4342,"Balmain
TIGERS"
0,11635,10360,CANTERBURY BANKSTOWN
0,11637,10382,"Manly Warringah
SEA EAGLES"
0,11637,7415,EASTERN SUBURBS
0,11633,9941,NEWTOWN
0,11633,5805,"Western Suburbs
MAGPIES"
0,11634,5865,"Parramatta
EELS"
0,11634,5922,"St George
DRAGONS"
0,11636,5903,"South Sydney
RABBITOHS"
0,11636,5815,NORTH SYDNEY
0,11638,7415,EASTERN SUBURBS
0,11638,4342,"Balmain
TIGERS"
0,11639,9941,NEWTOWN
0,11639,5865,"Parramatta
EELS"
0,11640,5815,NORTH SYDNEY
0,11640,10382,"Manly Warringah
SEA EAGLES"
0,11642,5922,"St George
DRAGONS"
0,11642,10360,CANTERBURY BANKSTOWN
0,11641,5805,"Western Suburbs
MAGPIES"
0,11641,5903,"South Sydney
RABBITOHS"
0,11644,4342,"Balmain
TIGERS"
0,11644,5815,NORTH SYDNEY
0,11645,10360,CANTERBURY BANKSTOWN
0,11645,7415,EASTERN SUBURBS
0,11643,5865,"Parramatta
EELS"
0,11643,5903,"South Sydney
RABBITOHS"
0,11646,5922,"St George
DRAGONS"
0,11646,9941,NEWTOWN
0,11647,10382,"Manly Warringah
SEA EAGLES"
0,11647,5805,"Western Suburbs
MAGPIES"
0,11648,10382,"Manly Warringah
SEA EAGLES"
0,11648,5865,"Parramatta
EELS"
