,match_id,coach_id,team
0,11867,9715,NEWTOWN
0,11867,9699,CANTERBURY BANKSTOWN
0,11866,5930,"St George
DRAGONS"
0,11866,8190,"Balmain
TIGERS"
0,11865,5903,"South Sydney
RABBITOHS"
0,11865,5922,"Parramatta
EELS"
0,11864,10344,"Western Suburbs
MAGPIES"
0,11864,5931,"North Sydney
BEARS"
0,11868,9827,EASTERN SUBURBS
0,11868,5925,"Manly Warringah
SEA EAGLES"
0,11871,9699,CANTERBURY BANKSTOWN
0,11871,9827,EASTERN SUBURBS
0,11869,5931,"North Sydney
BEARS"
0,11869,5930,"St George
DRAGONS"
0,11870,5922,"Parramatta
EELS"
0,11870,10344,"Western Suburbs
MAGPIES"
0,11872,5903,"South Sydney
RABBITOHS"
0,11872,9715,NEWTOWN
0,11873,5925,"Manly Warringah
SEA EAGLES"
0,11873,8190,"Balmain
TIGERS"
0,11874,8190,"Balmain
TIGERS"
0,11874,9699,CANTERBURY BANKSTOWN
0,11877,5922,"Parramatta
EELS"
0,11877,5931,"North Sydney
BEARS"
0,11875,5930,"St George
DRAGONS"
0,11875,5925,"Manly Warringah
SEA EAGLES"
0,11878,5903,"South Sydney
RABBITOHS"
0,11878,9827,EASTERN SUBURBS
0,11876,10344,"Western Suburbs
MAGPIES"
0,11876,9715,NEWTOWN
0,11879,9699,CANTERBURY BANKSTOWN
0,11879,5925,"Manly Warringah
SEA EAGLES"
0,11880,5931,"North Sydney
BEARS"
0,11880,9715,NEWTOWN
0,11881,5930,"St George
DRAGONS"
0,11881,5922,"Parramatta
EELS"
0,11882,5903,"South Sydney
RABBITOHS"
0,11882,8190,"Balmain
TIGERS"
0,11883,10344,"Western Suburbs
MAGPIES"
0,11883,9827,EASTERN SUBURBS
0,11885,8190,"Balmain
TIGERS"
0,11885,10344,"Western Suburbs
MAGPIES"
0,11886,9699,CANTERBURY BANKSTOWN
0,11886,5930,"St George
DRAGONS"
0,11884,5925,"Manly Warringah
SEA EAGLES"
0,11884,5903,"South Sydney
RABBITOHS"
0,11887,5922,"Parramatta
EELS"
0,11887,9715,NEWTOWN
0,11888,9827,EASTERN SUBURBS
0,11888,5931,"North Sydney
BEARS"
0,11889,9715,NEWTOWN
0,11889,5930,"St George
DRAGONS"
0,11890,5931,"North Sydney
BEARS"
0,11890,8190,"Balmain
TIGERS"
0,11892,5922,"Parramatta
EELS"
0,11892,9827,EASTERN SUBURBS
0,11891,5903,"South Sydney
RABBITOHS"
0,11891,9699,CANTERBURY BANKSTOWN
0,11893,10344,"Western Suburbs
MAGPIES"
0,11893,5925,"Manly Warringah
SEA EAGLES"
0,11896,8190,"Balmain
TIGERS"
0,11896,5922,"Parramatta
EELS"
0,11897,9699,CANTERBURY BANKSTOWN
0,11897,10344,"Western Suburbs
MAGPIES"
0,11898,9827,EASTERN SUBURBS
0,11898,9715,NEWTOWN
0,11894,5925,"Manly Warringah
SEA EAGLES"
0,11894,5931,"North Sydney
BEARS"
0,11895,5930,"St George
DRAGONS"
0,11895,5903,"South Sydney
RABBITOHS"
0,11900,9827,EASTERN SUBURBS
0,11900,5930,"St George
DRAGONS"
0,11899,5925,"Manly Warringah
SEA EAGLES"
0,11899,5922,"Parramatta
EELS"
0,11901,9715,NEWTOWN
0,11901,8190,"Balmain
TIGERS"
0,11903,5931,"North Sydney
BEARS"
0,11903,9699,CANTERBURY BANKSTOWN
0,11902,5903,"South Sydney
RABBITOHS"
0,11902,10344,"Western Suburbs
MAGPIES"
0,11905,9715,NEWTOWN
0,11905,5925,"Manly Warringah
SEA EAGLES"
0,11904,5931,"North Sydney
BEARS"
0,11904,5903,"South Sydney
RABBITOHS"
0,11906,10344,"Western Suburbs
MAGPIES"
0,11906,5930,"St George
DRAGONS"
0,11907,8190,"Balmain
TIGERS"
0,11907,9827,EASTERN SUBURBS
0,11908,5922,"Parramatta
EELS"
0,11908,9699,CANTERBURY BANKSTOWN
0,11911,8190,"Balmain
TIGERS"
0,11911,5930,"St George
DRAGONS"
0,11909,5931,"North Sydney
BEARS"
0,11909,10344,"Western Suburbs
MAGPIES"
0,11910,5922,"Parramatta
EELS"
0,11910,5903,"South Sydney
RABBITOHS"
0,11912,9699,CANTERBURY BANKSTOWN
0,11912,9715,NEWTOWN
0,11913,5925,"Manly Warringah
SEA EAGLES"
0,11913,9827,EASTERN SUBURBS
0,11915,8190,"Balmain
TIGERS"
0,11915,5925,"Manly Warringah
SEA EAGLES"
0,11914,9715,NEWTOWN
