,match_id,coach_id,team
0,10028,5424,"Balmain
TIGERS"
0,10028,9855,"St George
DRAGONS"
0,10031,7415,EASTERN SUBURBS
0,10031,9435,CANTERBURY BANKSTOWN
0,10029,3582,NORTH SYDNEY
0,10029,5384,NEWTOWN
0,10030,11820,"Western Suburbs
MAGPIES"
0,10030,11814,"South Sydney
RABBITOHS"
0,10033,9435,CANTERBURY BANKSTOWN
0,10033,3582,NORTH SYDNEY
0,10032,5384,NEWTOWN
0,10032,11820,"Western Suburbs
MAGPIES"
0,10035,9855,"St George
DRAGONS"
0,10035,7415,EASTERN SUBURBS
0,10034,11814,"South Sydney
RABBITOHS"
0,10034,5424,"Balmain
TIGERS"
0,10036,5424,"Balmain
TIGERS"
0,10036,5384,NEWTOWN
0,10037,7415,EASTERN SUBURBS
0,10037,11814,"South Sydney
RABBITOHS"
0,10039,9855,"St George
DRAGONS"
0,10039,9435,CANTERBURY BANKSTOWN
0,10038,11820,"Western Suburbs
MAGPIES"
0,10038,3582,NORTH SYDNEY
0,10043,5384,NEWTOWN
0,10043,7415,EASTERN SUBURBS
0,10041,3582,NORTH SYDNEY
0,10041,5424,"Balmain
TIGERS"
0,10040,11814,"South Sydney
RABBITOHS"
0,10040,9855,"St George
DRAGONS"
0,10042,11820,"Western Suburbs
MAGPIES"
0,10042,9435,CANTERBURY BANKSTOWN
0,10044,5424,"Balmain
TIGERS"
0,10044,11820,"Western Suburbs
MAGPIES"
0,10045,9435,CANTERBURY BANKSTOWN
0,10045,11814,"South Sydney
RABBITOHS"
0,10046,7415,EASTERN SUBURBS
0,10046,3582,NORTH SYDNEY
0,10047,9855,"St George
DRAGONS"
0,10047,5384,NEWTOWN
0,10051,9435,CANTERBURY BANKSTOWN
0,10051,5424,"Balmain
TIGERS"
0,10050,7415,EASTERN SUBURBS
0,10050,11820,"Western Suburbs
MAGPIES"
0,10048,5384,NEWTOWN
0,10048,11814,"South Sydney
RABBITOHS"
0,10049,3582,NORTH SYDNEY
0,10049,9855,"St George
DRAGONS"
0,10052,5424,"Balmain
TIGERS"
0,10052,7415,EASTERN SUBURBS
0,10055,5384,NEWTOWN
0,10055,9435,CANTERBURY BANKSTOWN
0,10053,11814,"South Sydney
RABBITOHS"
0,10053,3582,NORTH SYDNEY
0,10054,11820,"Western Suburbs
MAGPIES"
0,10054,9855,"St George
DRAGONS"
0,10058,9435,CANTERBURY BANKSTOWN
0,10058,7415,EASTERN SUBURBS
0,10056,5384,NEWTOWN
0,10056,3582,NORTH SYDNEY
0,10059,9855,"St George
DRAGONS"
0,10059,5424,"Balmain
TIGERS"
0,10057,11814,"South Sydney
RABBITOHS"
0,10057,11820,"Western Suburbs
MAGPIES"
0,10060,5424,"Balmain
TIGERS"
0,10060,11814,"South Sydney
RABBITOHS"
0,10061,7415,EASTERN SUBURBS
0,10061,9855,"St George
DRAGONS"
0,10063,3582,NORTH SYDNEY
0,10063,9435,CANTERBURY BANKSTOWN
0,10062,11820,"Western Suburbs
MAGPIES"
0,10062,5384,NEWTOWN
0,10065,5424,"Balmain
TIGERS"
0,10065,3582,NORTH SYDNEY
0,10066,9435,CANTERBURY BANKSTOWN
0,10066,11820,"Western Suburbs
MAGPIES"
0,10067,7415,EASTERN SUBURBS
0,10067,5384,NEWTOWN
0,10064,9855,"St George
DRAGONS"
0,10064,11814,"South Sydney
RABBITOHS"
0,10069,9435,CANTERBURY BANKSTOWN
0,10069,9855,"St George
DRAGONS"
0,10070,5384,NEWTOWN
0,10070,5424,"Balmain
TIGERS"
0,10068,3582,NORTH SYDNEY
0,10068,11820,"Western Suburbs
MAGPIES"
0,10071,11814,"South Sydney
RABBITOHS"
0,10071,7415,EASTERN SUBURBS
0,10072,5424,"Balmain
TIGERS"
0,10072,9435,CANTERBURY BANKSTOWN
0,10074,9855,"St George
DRAGONS"
0,10074,3582,NORTH SYDNEY
0,10073,11814,"South Sydney
RABBITOHS"
0,10073,5384,NEWTOWN
0,10075,11820,"Western Suburbs
MAGPIES"
0,10075,7415,EASTERN SUBURBS
0,10076,5384,NEWTOWN
0,10076,9855,"St George
DRAGONS"
0,10079,3582,NORTH SYDNEY
0,10079,7415,EASTERN SUBURBS
0,10078,11814,"South Sydney
RABBITOHS"
0,10078,9435,CANTERBURY BANKSTOWN
0,10077,11820,"Western Suburbs
MAGPIES"
0,10077,5424,"Balmain
TIGERS"
0,10082,9435,CANTERBURY BANKSTOWN
0,10082,5384,NEWTOWN
0,10083,7415,EASTERN SUBURBS
0,10083,5424,"Balmain
TIGERS"
0,10080,3582,NORTH SYDNEY
0,10080,11814,"South Sydney
RABBITOHS"
0,10081,9855,"St George
DRAGONS"
0,10081,11820,"Western Suburbs
MAGPIES"
0,10084,7415,EASTERN SUBURBS
0,10084,9855,"St George
DRAGONS"
0,10085,9435,CANTERBURY BANKSTOWN
0,10085,5384,NEWTOWN
0,10086,7415,EASTERN SUBURBS
0,10086,9435,CANTERBURY BANKSTOWN
