,match_id,coach_id,team
0,10826,5874,CANTERBURY BANKSTOWN
0,10826,5843,NEWTOWN
0,10828,5789,EASTERN SUBURBS
0,10828,9419,"Balmain
TIGERS"
0,10824,9506,NORTH SYDNEY
0,10824,5865,"South Sydney
RABBITOHS"
0,10825,5805,"Parramatta
EELS"
0,10825,11818,"Western Suburbs
MAGPIES"
0,10827,5877,"St George
DRAGONS"
0,10827,5862,"Manly Warringah
SEA EAGLES"
0,10831,9419,"Balmain
TIGERS"
0,10831,5862,"Manly Warringah
SEA EAGLES"
0,10832,5789,EASTERN SUBURBS
0,10832,5865,"South Sydney
RABBITOHS"
0,10829,5843,NEWTOWN
0,10829,5805,"Parramatta
EELS"
0,10830,9506,NORTH SYDNEY
0,10830,11818,"Western Suburbs
MAGPIES"
0,10833,5877,"St George
DRAGONS"
0,10833,5874,CANTERBURY BANKSTOWN
0,10836,5874,CANTERBURY BANKSTOWN
0,10836,5862,"Manly Warringah
SEA EAGLES"
0,10837,5789,EASTERN SUBURBS
0,10837,11818,"Western Suburbs
MAGPIES"
0,10834,5843,NEWTOWN
0,10834,9506,NORTH SYDNEY
0,10835,5805,"Parramatta
EELS"
0,10835,5877,"St George
DRAGONS"
0,10838,5865,"South Sydney
RABBITOHS"
0,10838,9419,"Balmain
TIGERS"
0,10841,5874,CANTERBURY BANKSTOWN
0,10841,5805,"Parramatta
EELS"
0,10842,5789,EASTERN SUBURBS
0,10842,5843,NEWTOWN
0,10839,5862,"Manly Warringah
SEA EAGLES"
0,10839,5865,"South Sydney
RABBITOHS"
0,10840,9506,NORTH SYDNEY
0,10840,5877,"St George
DRAGONS"
0,10843,11818,"Western Suburbs
MAGPIES"
0,10843,9419,"Balmain
TIGERS"
0,10845,9419,"Balmain
TIGERS"
0,10845,5843,NEWTOWN
0,10847,9506,NORTH SYDNEY
0,10847,5874,CANTERBURY BANKSTOWN
0,10846,5805,"Parramatta
EELS"
0,10846,5862,"Manly Warringah
SEA EAGLES"
0,10848,5877,"St George
DRAGONS"
0,10848,5789,EASTERN SUBURBS
0,10844,5865,"South Sydney
RABBITOHS"
0,10844,11818,"Western Suburbs
MAGPIES"
0,10850,9419,"Balmain
TIGERS"
0,10850,5877,"St George
DRAGONS"
0,10851,5874,CANTERBURY BANKSTOWN
0,10851,5789,EASTERN SUBURBS
0,10849,5843,NEWTOWN
0,10849,5865,"South Sydney
RABBITOHS"
0,10853,5805,"Parramatta
EELS"
0,10853,9506,NORTH SYDNEY
0,10852,11818,"Western Suburbs
MAGPIES"
0,10852,5862,"Manly Warringah
SEA EAGLES"
0,10856,9419,"Balmain
TIGERS"
0,10856,9479,CANTERBURY BANKSTOWN
0,10854,5862,"Manly Warringah
SEA EAGLES"
0,10854,9506,NORTH SYDNEY
0,10858,5805,"Parramatta
EELS"
0,10858,5789,EASTERN SUBURBS
0,10855,5877,"St George
DRAGONS"
0,10855,5865,"South Sydney
RABBITOHS"
0,10857,11818,"Western Suburbs
MAGPIES"
0,10857,5843,NEWTOWN
0,10859,9419,"Balmain
TIGERS"
0,10859,5805,"Parramatta
EELS"
0,10860,9479,CANTERBURY BANKSTOWN
0,10860,5865,"South Sydney
RABBITOHS"
0,10861,5843,NEWTOWN
0,10861,5862,"Manly Warringah
SEA EAGLES"
0,10863,9506,NORTH SYDNEY
0,10863,5789,EASTERN SUBURBS
0,10862,11818,"Western Suburbs
MAGPIES"
0,10862,5877,"St George
DRAGONS"
0,10864,9479,CANTERBURY BANKSTOWN
0,10864,11818,"Western Suburbs
MAGPIES"
0,10865,5789,EASTERN SUBURBS
0,10865,5862,"Manly Warringah
SEA EAGLES"
0,10868,9506,NORTH SYDNEY
0,10868,9419,"Balmain
TIGERS"
0,10866,5877,"St George
DRAGONS"
0,10866,5843,NEWTOWN
0,10867,5865,"South Sydney
RABBITOHS"
0,10867,5805,"Parramatta
EELS"
0,10870,9419,"Balmain
TIGERS"
0,10870,5789,EASTERN SUBURBS
0,10869,5862,"Manly Warringah
SEA EAGLES"
0,10869,5877,"St George
DRAGONS"
0,10871,5865,"South Sydney
RABBITOHS"
0,10871,9506,NORTH SYDNEY
0,10874,9479,CANTERBURY BANKSTOWN
0,10874,5877,"St George
DRAGONS"
0,10875,5805,"Parramatta
EELS"
0,10875,5843,NEWTOWN
0,10876,11818,"Western Suburbs
MAGPIES"
0,10876,9506,NORTH SYDNEY
0,10879,9419,"Balmain
TIGERS"
0,10879,5865,"South Sydney
RABBITOHS"
0,10882,5862,"Manly Warringah
SEA EAGLES"
0,10882,9479,CANTERBURY BANKSTOWN
0,10880,9506,NORTH SYDNEY
0,10880,5843,NEWTOWN
0,10881,5877,"St George
DRAGONS"
0,10881,5805,"Parramatta
EELS"
0,10883,11818,"Western Suburbs
MAGPIES"
0,10883,5789,EASTERN SUBURBS
0,10884,9419,"Balmain
TIGERS"
0,10884,11818,"Western Suburbs
MAGPIES"
0,10888,5843,NEWTOWN
0,10888,5789,EASTERN SUBURBS
0,10887,5805,"Parramatta
EELS"
0,10887,9479,CANTERBURY BANKSTOWN
0,10886,5877,"St George
DRAGONS"
0,10886,9506,NORTH SYDNEY
0,10885,5865,"South Sydney
RABBITOHS"
0,10885,5862,"Manly Warringah
SEA EAGLES"
0,10873,5843,NEWTOWN
0,10873,9479,CANTERBURY BANKSTOWN
0,10872,11818,"Western Suburbs
MAGPIES"
0,10872,5805,"Parramatta
EELS"
0,10877,5862,"Manly Warringah
SEA EAGLES"
0,10877,9419,"Balmain
TIGERS"
0,10878,5865,"South Sydney
RABBITOHS"
0,10878,5789,EASTERN SUBURBS
0,10890,9479,CANTERBURY BANKSTOWN
0,10890,9506,NORTH SYDNEY
0,10891,5789,EASTERN SUBURBS
0,10891,5877,"St George
DRAGONS"
0,10889,5862,"Manly Warringah
SEA EAGLES"
0,10889,5805,"Parramatta
EELS"
0,10893,5843,NEWTOWN
0,10893,9419,"Balmain
TIGERS"
0,10892,11818,"Western Suburbs
MAGPIES"
0,10892,5865,"South Sydney
RABBITOHS"
0,10898,5789,EASTERN SUBURBS
0,10898,9479,CANTERBURY BANKSTOWN
0,10894,5862,"Manly Warringah
SEA EAGLES"
0,10894,11818,"Western Suburbs
MAGPIES"
0,10895,9506,NORTH SYDNEY
0,10895,5805,"Parramatta
EELS"
0,10897,5877,"St George
DRAGONS"
0,10897,9419,"Balmain
TIGERS"
0,10896,5865,"South Sydney
RABBITOHS"
0,10896,5843,NEWTOWN
0,10903,9479,CANTERBURY BANKSTOWN
0,10903,9419,"Balmain
TIGERS"
0,10900,5789,EASTERN SUBURBS
0,10900,5805,"Parramatta
EELS"
0,10899,5843,NEWTOWN
0,10899,11818,"Western Suburbs
MAGPIES"
0,10901,9506,NORTH SYDNEY
0,10901,5862,"Manly Warringah
SEA EAGLES"
0,10902,5865,"South Sydney
RABBITOHS"
0,10902,5877,"St George
DRAGONS"
0,10906,5789,EASTERN SUBURBS
0,10906,9506,NORTH SYDNEY
0,10904,5862,"Manly Warringah
SEA EAGLES"
0,10904,5843,NEWTOWN
0,10907,5805,"Parramatta
EELS"
0,10907,9419,"Balmain
TIGERS"
0,10905,5877,"St George
DRAGONS"
0,10905,11818,"Western Suburbs
MAGPIES"
0,10908,5865,"South Sydney
RABBITOHS"
0,10908,9479,CANTERBURY BANKSTOWN
0,10911,9419,"Balmain
TIGERS"
0,10911,9506,NORTH SYDNEY
0,10913,5862,"Manly Warringah
SEA EAGLES"
0,10913,5789,EASTERN SUBURBS
0,10909,5843,NEWTOWN
0,10909,5877,"St George
DRAGONS"
0,10910,5805,"Parramatta
EELS"
0,10910,5865,"South Sydney
RABBITOHS"
0,10912,11818,"Western Suburbs
MAGPIES"
0,10912,9479,CANTERBURY BANKSTOWN
0,10914,5877,"St George
DRAGONS"
0,10914,5865,"South Sydney
RABBITOHS"
0,10915,5862,"Manly Warringah
SEA EAGLES"
0,10915,11818,"Western Suburbs
MAGPIES"
0,10916,5862,"Manly Warringah
SEA EAGLES"
0,10916,5877,"St George
DRAGONS"
0,10917,5865,"South Sydney
RABBITOHS"
0,10917,5862,"Manly Warringah
SEA EAGLES"
