,match_id,coach_id,team
0,8824,3582,"Balmain
TIGERS"
0,8826,3623,NORTH SYDNEY
0,8826,5381,NEWTOWN
0,8823,8691,"Western Suburbs
MAGPIES"
0,8827,8691,"Western Suburbs
MAGPIES"
0,8829,3582,"Balmain
TIGERS"
0,8830,5381,NEWTOWN
0,8828,3623,NORTH SYDNEY
0,8828,5410,UNIVERSITY
0,8832,5410,UNIVERSITY
0,8834,5381,NEWTOWN
0,8834,3582,"Balmain
TIGERS"
0,8833,3623,NORTH SYDNEY
0,8836,3582,"Balmain
TIGERS"
0,8836,5410,UNIVERSITY
0,8835,5381,NEWTOWN
0,8837,8691,"Western Suburbs
MAGPIES"
0,8837,3623,NORTH SYDNEY
0,8840,8691,"Western Suburbs
MAGPIES"
0,8842,3582,"Balmain
TIGERS"
0,8839,5381,NEWTOWN
0,8839,5410,UNIVERSITY
0,8841,3623,NORTH SYDNEY
0,8844,5410,UNIVERSITY
0,8845,3582,"Balmain
TIGERS"
0,8845,8691,"Western Suburbs
MAGPIES"
0,8846,5381,NEWTOWN
0,8848,3582,"Balmain
TIGERS"
0,8847,5410,UNIVERSITY
0,8850,3623,NORTH SYDNEY
0,8849,8691,"Western Suburbs
MAGPIES"
0,8849,5381,NEWTOWN
0,8851,5381,NEWTOWN
0,8854,3623,NORTH SYDNEY
0,8853,8691,"Western Suburbs
MAGPIES"
0,8853,5410,UNIVERSITY
0,8855,5410,UNIVERSITY
0,8856,8691,"Western Suburbs
MAGPIES"
0,8858,3623,NORTH SYDNEY
0,8858,3582,"Balmain
TIGERS"
0,8862,3582,"Balmain
TIGERS"
0,8860,5381,NEWTOWN
0,8860,3623,NORTH SYDNEY
0,8861,8691,"Western Suburbs
MAGPIES"
0,8864,5381,NEWTOWN
0,8863,3623,NORTH SYDNEY
0,8863,5410,UNIVERSITY
0,8866,3582,"Balmain
TIGERS"
0,8865,8691,"Western Suburbs
MAGPIES"
0,8867,5381,NEWTOWN
0,8869,3623,NORTH SYDNEY
0,8870,8691,"Western Suburbs
MAGPIES"
0,8870,5410,UNIVERSITY
0,8872,3582,"Balmain
TIGERS"
0,8872,5410,UNIVERSITY
0,8871,3623,NORTH SYDNEY
0,8871,8691,"Western Suburbs
MAGPIES"
0,8874,5381,NEWTOWN
0,8875,3623,NORTH SYDNEY
0,8877,3582,"Balmain
TIGERS"
0,8876,5381,NEWTOWN
0,8876,5410,UNIVERSITY
0,8878,8691,"Western Suburbs
MAGPIES"
0,8879,5381,NEWTOWN
0,8880,5410,UNIVERSITY
0,8882,8691,"Western Suburbs
MAGPIES"
0,8882,3582,"Balmain
TIGERS"
