,match_id,coach_id,team
0,4606,5925,"North Sydney
BEARS"
0,4606,7441,"St George
DRAGONS"
0,4608,2937,"Newtown
JETS"
0,4608,6047,"Eastern Suburbs
ROOSTERS"
0,4607,7440,"South Sydney
RABBITOHS"
0,4607,5948,"Canberra
RAIDERS"
0,4612,3730,"Canterbury Bankstown
BULLDOGS"
0,4612,3737,"Parramatta
EELS"
0,4611,3789,"Cronulla Sutherland
SHARKS"
0,4611,6008,"Balmain
TIGERS"
0,4610,3733,"Western Suburbs
MAGPIES"
0,4610,5954,"Manly Warringah
SEA EAGLES"
0,4609,7443,"Illawarra
STEELERS"
0,4609,6109,"Penrith
PANTHERS"
0,4614,7440,"South Sydney
RABBITOHS"
0,4614,2937,"Newtown
JETS"
0,4617,6109,"Penrith
PANTHERS"
0,4617,3789,"Cronulla Sutherland
SHARKS"
0,4615,6008,"Balmain
TIGERS"
0,4615,3737,"Parramatta
EELS"
0,4616,5948,"Canberra
RAIDERS"
0,4616,3733,"Western Suburbs
MAGPIES"
0,4618,3730,"Canterbury Bankstown
BULLDOGS"
0,4618,7441,"St George
DRAGONS"
0,4619,6047,"Eastern Suburbs
ROOSTERS"
0,4619,7443,"Illawarra
STEELERS"
0,4613,5954,"Manly Warringah
SEA EAGLES"
0,4613,5925,"North Sydney
BEARS"
0,4620,3789,"Cronulla Sutherland
SHARKS"
0,4620,6047,"Eastern Suburbs
ROOSTERS"
0,4622,3730,"Canterbury Bankstown
BULLDOGS"
0,4622,5954,"Manly Warringah
SEA EAGLES"
0,4621,7443,"Illawarra
STEELERS"
0,4621,7440,"South Sydney
RABBITOHS"
0,4626,5925,"North Sydney
BEARS"
0,4626,5948,"Canberra
RAIDERS"
0,4625,6109,"Penrith
PANTHERS"
0,4625,6008,"Balmain
TIGERS"
0,4624,7441,"St George
DRAGONS"
0,4624,3737,"Parramatta
EELS"
0,4623,3733,"Western Suburbs
MAGPIES"
0,4623,2937,"Newtown
JETS"
0,4627,2937,"Newtown
JETS"
0,4627,5925,"North Sydney
BEARS"
0,4628,5954,"Manly Warringah
SEA EAGLES"
0,4628,7441,"St George
DRAGONS"
0,4630,5948,"Canberra
RAIDERS"
0,4630,3730,"Canterbury Bankstown
BULLDOGS"
0,4632,6047,"Eastern Suburbs
ROOSTERS"
0,4632,6008,"Balmain
TIGERS"
0,4629,3737,"Parramatta
EELS"
0,4629,6109,"Penrith
PANTHERS"
0,4633,7440,"South Sydney
RABBITOHS"
0,4633,3789,"Cronulla Sutherland
SHARKS"
0,4631,3733,"Western Suburbs
MAGPIES"
0,4631,7443,"Illawarra
STEELERS"
0,4634,6008,"Balmain
TIGERS"
0,4634,7440,"South Sydney
RABBITOHS"
0,4636,3789,"Cronulla Sutherland
SHARKS"
0,4636,3733,"Western Suburbs
MAGPIES"
0,4635,7443,"Illawarra
STEELERS"
0,4635,5925,"North Sydney
BEARS"
0,4639,2937,"Newtown
JETS"
0,4639,3730,"Canterbury Bankstown
BULLDOGS"
0,4637,3737,"Parramatta
EELS"
0,4637,5954,"Manly Warringah
SEA EAGLES"
0,4640,6109,"Penrith
PANTHERS"
0,4640,6047,"Eastern Suburbs
ROOSTERS"
0,4638,7441,"St George
DRAGONS"
0,4638,5948,"Canberra
RAIDERS"
0,4641,6047,"Eastern Suburbs
ROOSTERS"
0,4641,3737,"Parramatta
EELS"
0,4643,6008,"Balmain
TIGERS"
0,4643,3733,"Western Suburbs
MAGPIES"
0,4644,5948,"Canberra
RAIDERS"
0,4644,5954,"Manly Warringah
SEA EAGLES"
0,4645,3730,"Canterbury Bankstown
BULLDOGS"
0,4645,7443,"Illawarra
STEELERS"
0,4647,5925,"North Sydney
BEARS"
0,4647,3789,"Cronulla Sutherland
SHARKS"
0,4642,6109,"Penrith
PANTHERS"
