,match_id,coach_id,team
0,9970,5424,"Balmain
TIGERS"
0,9970,5384,NEWTOWN
0,9972,5800,EASTERN SUBURBS
0,9972,9250,CANTERBURY BANKSTOWN
0,9969,9855,"St George
DRAGONS"
0,9969,11814,"South Sydney
RABBITOHS"
0,9971,5722,"Western Suburbs
MAGPIES"
0,9971,5408,NORTH SYDNEY
0,9975,9250,CANTERBURY BANKSTOWN
0,9975,5424,"Balmain
TIGERS"
0,9973,5384,NEWTOWN
0,9973,9855,"St George
DRAGONS"
0,9976,5408,NORTH SYDNEY
0,9976,5800,EASTERN SUBURBS
0,9974,11814,"South Sydney
RABBITOHS"
0,9974,5722,"Western Suburbs
MAGPIES"
0,9978,5424,"Balmain
TIGERS"
0,9978,5408,NORTH SYDNEY
0,9979,9250,CANTERBURY BANKSTOWN
0,9979,9855,"St George
DRAGONS"
0,9980,5800,EASTERN SUBURBS
0,9980,5722,"Western Suburbs
MAGPIES"
0,9977,5384,NEWTOWN
0,9977,11814,"South Sydney
RABBITOHS"
0,9982,9250,CANTERBURY BANKSTOWN
0,9982,5384,NEWTOWN
0,9983,5800,EASTERN SUBURBS
0,9983,11814,"South Sydney
RABBITOHS"
0,9981,5408,NORTH SYDNEY
0,9981,9855,"St George
DRAGONS"
0,9984,5722,"Western Suburbs
MAGPIES"
0,9984,5424,"Balmain
TIGERS"
0,9986,5424,"Balmain
TIGERS"
0,9986,5800,EASTERN SUBURBS
0,9987,5408,NORTH SYDNEY
0,9987,5384,NEWTOWN
0,9985,9855,"St George
DRAGONS"
0,9985,5722,"Western Suburbs
MAGPIES"
0,9988,11814,"South Sydney
RABBITOHS"
0,9988,9250,CANTERBURY BANKSTOWN
0,9990,9250,CANTERBURY BANKSTOWN
0,9990,5408,NORTH SYDNEY
0,9989,5384,NEWTOWN
0,9989,5722,"Western Suburbs
MAGPIES"
0,9992,9855,"St George
DRAGONS"
0,9992,5800,EASTERN SUBURBS
0,9991,11814,"South Sydney
RABBITOHS"
0,9991,5424,"Balmain
TIGERS"
0,9994,5424,"Balmain
TIGERS"
0,9994,9855,"St George
DRAGONS"
0,9995,5800,EASTERN SUBURBS
0,9995,5384,NEWTOWN
0,9993,5408,NORTH SYDNEY
0,9993,11814,"South Sydney
RABBITOHS"
0,9996,5722,"Western Suburbs
MAGPIES"
0,9996,9250,CANTERBURY BANKSTOWN
0,9998,9250,CANTERBURY BANKSTOWN
0,9998,5800,EASTERN SUBURBS
0,10000,5384,NEWTOWN
0,10000,5424,"Balmain
TIGERS"
0,9997,5408,NORTH SYDNEY
0,9997,5722,"Western Suburbs
MAGPIES"
0,9999,11814,"South Sydney
RABBITOHS"
0,9999,9855,"St George
DRAGONS"
0,10001,5424,"Balmain
TIGERS"
0,10001,9250,CANTERBURY BANKSTOWN
0,10002,5800,EASTERN SUBURBS
0,10002,5408,NORTH SYDNEY
0,10003,9855,"St George
DRAGONS"
0,10003,5384,NEWTOWN
0,10004,5722,"Western Suburbs
MAGPIES"
0,10004,11814,"South Sydney
RABBITOHS"
0,10006,5408,NORTH SYDNEY
0,10006,5424,"Balmain
TIGERS"
0,10007,9855,"St George
DRAGONS"
0,10007,9250,CANTERBURY BANKSTOWN
0,10005,11814,"South Sydney
RABBITOHS"
0,10005,5384,NEWTOWN
0,10008,5722,"Western Suburbs
MAGPIES"
0,10008,5800,EASTERN SUBURBS
0,10009,5424,"Balmain
TIGERS"
0,10009,5722,"Western Suburbs
MAGPIES"
0,10011,5384,NEWTOWN
0,10011,9250,CANTERBURY BANKSTOWN
0,10010,9855,"St George
DRAGONS"
0,10010,5408,NORTH SYDNEY
0,10012,11814,"South Sydney
RABBITOHS"
0,10012,5800,EASTERN SUBURBS
0,10014,9250,CANTERBURY BANKSTOWN
0,10014,11814,"South Sydney
RABBITOHS"
0,10016,5800,EASTERN SUBURBS
0,10016,5424,"Balmain
TIGERS"
0,10013,5384,NEWTOWN
0,10013,5408,NORTH SYDNEY
0,10015,5722,"Western Suburbs
MAGPIES"
0,10015,9855,"St George
DRAGONS"
0,10017,5424,"Balmain
TIGERS"
0,10017,11814,"South Sydney
RABBITOHS"
0,10018,5800,EASTERN SUBURBS
0,10018,9855,"St George
DRAGONS"
0,10020,5408,NORTH SYDNEY
0,10020,9250,CANTERBURY BANKSTOWN
0,10019,5722,"Western Suburbs
MAGPIES"
0,10019,5384,NEWTOWN
0,10021,9250,CANTERBURY BANKSTOWN
0,10021,5722,"Western Suburbs
MAGPIES"
0,10024,5384,NEWTOWN
0,10024,5800,EASTERN SUBURBS
0,10023,9855,"St George
DRAGONS"
0,10023,5424,"Balmain
TIGERS"
0,10022,11814,"South Sydney
RABBITOHS"
0,10022,5408,NORTH SYDNEY
0,10025,5424,"Balmain
TIGERS"
0,10025,9250,CANTERBURY BANKSTOWN
0,10026,11814,"South Sydney
RABBITOHS"
0,10026,9855,"St George
DRAGONS"
0,10027,5424,"Balmain
TIGERS"
0,10027,11814,"South Sydney
RABBITOHS"
