,match_id,coach_id,team
0,9558,5393,"Balmain
TIGERS"
0,9558,9393,"St George
DRAGONS"
0,9560,5384,EASTERN SUBURBS
0,9559,5722,"Western Suburbs
MAGPIES"
0,9559,11814,"South Sydney
RABBITOHS"
0,9562,5393,"Balmain
TIGERS"
0,9562,5722,"Western Suburbs
MAGPIES"
0,9563,5384,EASTERN SUBURBS
0,9561,11814,"South Sydney
RABBITOHS"
0,9564,9393,"St George
DRAGONS"
0,9567,5393,"Balmain
TIGERS"
0,9567,11814,"South Sydney
RABBITOHS"
0,9568,5384,EASTERN SUBURBS
0,9565,5722,"Western Suburbs
MAGPIES"
0,9566,9393,"St George
DRAGONS"
0,9570,5393,"Balmain
TIGERS"
0,9569,11814,"South Sydney
RABBITOHS"
0,9572,9393,"St George
DRAGONS"
0,9572,5384,EASTERN SUBURBS
0,9571,5722,"Western Suburbs
MAGPIES"
0,9575,5384,EASTERN SUBURBS
0,9575,5722,"Western Suburbs
MAGPIES"
0,9573,9393,"St George
DRAGONS"
0,9576,5393,"Balmain
TIGERS"
0,9574,11814,"South Sydney
RABBITOHS"
0,9578,5393,"Balmain
TIGERS"
0,9580,11814,"South Sydney
RABBITOHS"
0,9580,5384,EASTERN SUBURBS
0,9579,5722,"Western Suburbs
MAGPIES"
0,9579,9393,"St George
DRAGONS"
0,9583,5393,"Balmain
TIGERS"
0,9583,5384,EASTERN SUBURBS
0,9582,9393,"St George
DRAGONS"
0,9582,11814,"South Sydney
RABBITOHS"
0,9584,5722,"Western Suburbs
MAGPIES"
0,9587,5384,EASTERN SUBURBS
0,9588,9393,"St George
DRAGONS"
0,9588,5393,"Balmain
TIGERS"
0,9586,11814,"South Sydney
RABBITOHS"
0,9586,5722,"Western Suburbs
MAGPIES"
0,9590,5384,EASTERN SUBURBS
0,9589,9393,"St George
DRAGONS"
0,9591,11814,"South Sydney
RABBITOHS"
0,9592,5722,"Western Suburbs
MAGPIES"
0,9592,5393,"Balmain
TIGERS"
0,9596,5384,EASTERN SUBURBS
0,9593,9393,"St George
DRAGONS"
0,9595,11814,"South Sydney
RABBITOHS"
0,9595,5393,"Balmain
TIGERS"
0,9594,5722,"Western Suburbs
MAGPIES"
0,9597,5384,EASTERN SUBURBS
0,9597,9393,"St George
DRAGONS"
0,9600,5393,"Balmain
TIGERS"
0,9598,11814,"South Sydney
RABBITOHS"
0,9599,5722,"Western Suburbs
MAGPIES"
0,9602,5393,"Balmain
TIGERS"
0,9603,9393,"St George
DRAGONS"
0,9601,11814,"South Sydney
RABBITOHS"
0,9604,5722,"Western Suburbs
MAGPIES"
0,9604,5384,EASTERN SUBURBS
0,9606,5393,"Balmain
TIGERS"
0,9607,5384,EASTERN SUBURBS
0,9607,11814,"South Sydney
RABBITOHS"
0,9605,9393,"St George
DRAGONS"
0,9605,5722,"Western Suburbs
MAGPIES"
0,9612,5384,EASTERN SUBURBS
0,9612,5393,"Balmain
TIGERS"
0,9609,5722,"Western Suburbs
MAGPIES"
0,9611,11814,"South Sydney
RABBITOHS"
0,9611,9393,"St George
DRAGONS"
0,9613,11814,"South Sydney
RABBITOHS"
0,9613,5384,EASTERN SUBURBS
0,9614,5722,"Western Suburbs
MAGPIES"
0,9614,5393,"Balmain
TIGERS"
0,9615,5722,"Western Suburbs
MAGPIES"
0,9615,11814,"South Sydney
RABBITOHS"
0,9616,11814,"South Sydney
RABBITOHS"
0,9616,5722,"Western Suburbs
MAGPIES"
