,match_id,coach_id,team
0,8599,3582,"Balmain
TIGERS"
0,8601,3654,NORTH SYDNEY
0,8603,3654,NORTH SYDNEY
0,8604,3582,"Balmain
TIGERS"
0,8607,3582,"Balmain
TIGERS"
0,8606,3654,NORTH SYDNEY
0,8612,3582,"Balmain
TIGERS"
0,8611,3654,NORTH SYDNEY
0,8614,3654,NORTH SYDNEY
0,8614,3582,"Balmain
TIGERS"
0,8618,3654,NORTH SYDNEY
0,8620,3582,"Balmain
TIGERS"
0,8624,3582,"Balmain
TIGERS"
0,8623,3654,NORTH SYDNEY
0,8629,3582,"Balmain
TIGERS"
0,8628,3654,NORTH SYDNEY
0,8631,3582,"Balmain
TIGERS"
0,8633,3654,NORTH SYDNEY
0,8634,3582,"Balmain
TIGERS"
0,8637,3654,NORTH SYDNEY
0,8640,3582,"Balmain
TIGERS"
0,8638,3654,NORTH SYDNEY
0,8644,3582,"Balmain
TIGERS"
0,8644,3654,NORTH SYDNEY
0,8646,3654,NORTH SYDNEY
0,8647,3582,"Balmain
TIGERS"
0,8653,3582,"Balmain
TIGERS"
0,8651,3654,NORTH SYDNEY
0,8654,3582,"Balmain
TIGERS"
