,match_id,coach_id,team
0,2324,1236,BULLDOGS
0,2324,530,"St George Illawarra
DRAGONS"
0,2327,2835,WESTS TIGERS
0,2327,2831,"Parramatta
EELS"
0,2325,2553,"Cronulla Sutherland
SHARKS"
0,2325,1510,"Penrith
PANTHERS"
0,2326,211,"Sydney
ROOSTERS"
0,2326,2832,"South Sydney
RABBITOHS"
0,2328,1840,WARRIORS
0,2328,260,"Manly Warringah
SEA EAGLES"
0,2329,902,"Melbourne
STORM"
0,2329,1070,"Newcastle
KNIGHTS"
0,352,6075,"Brisbane
BRONCOS"
0,352,2826,"North Queensland
COWBOYS"
0,353,2826,"North Queensland
COWBOYS"
0,353,1236,BULLDOGS
0,2330,1155,"Canberra
RAIDERS"
0,2330,1070,"Newcastle
KNIGHTS"
0,2332,530,"St George Illawarra
DRAGONS"
0,2332,902,"Melbourne
STORM"
0,2331,6075,"Brisbane
BRONCOS"
0,2331,1840,WARRIORS
0,2333,2832,"South Sydney
RABBITOHS"
0,2333,2831,"Parramatta
EELS"
0,2334,260,"Manly Warringah
SEA EAGLES"
0,2334,2553,"Cronulla Sutherland
SHARKS"
0,2335,1510,"Penrith
PANTHERS"
0,2335,211,"Sydney
ROOSTERS"
0,2389,211,"Sydney
ROOSTERS"
0,2389,6075,"Brisbane
BRONCOS"
0,2390,1510,"Penrith
PANTHERS"
0,2390,530,"St George Illawarra
DRAGONS"
0,2391,2831,"Parramatta
EELS"
0,2391,2553,"Cronulla Sutherland
SHARKS"
0,355,1840,WARRIORS
0,355,2826,"North Queensland
COWBOYS"
0,2392,260,"Manly Warringah
SEA EAGLES"
0,2392,902,"Melbourne
STORM"
0,2393,1236,BULLDOGS
0,2393,2835,WESTS TIGERS
0,2394,2832,"South Sydney
RABBITOHS"
0,2394,1155,"Canberra
RAIDERS"
0,2395,2831,"Parramatta
EELS"
0,2395,1510,"Penrith
PANTHERS"
0,2397,902,"Melbourne
STORM"
0,2397,6075,"Brisbane
BRONCOS"
0,2398,1155,"Canberra
RAIDERS"
0,2398,530,"St George Illawarra
DRAGONS"
0,357,2826,"North Queensland
COWBOYS"
0,357,1070,"Newcastle
KNIGHTS"
0,2399,1840,WARRIORS
0,2399,2832,"South Sydney
RABBITOHS"
0,2400,2553,"Cronulla Sutherland
SHARKS"
0,2400,1236,BULLDOGS
0,2401,211,"Sydney
ROOSTERS"
0,2401,2835,WESTS TIGERS
0,2402,1510,"Penrith
PANTHERS"
0,2402,902,"Melbourne
STORM"
0,2403,2835,WESTS TIGERS
0,2403,1840,WARRIORS
0,358,2553,"Cronulla Sutherland
SHARKS"
0,358,2826,"North Queensland
COWBOYS"
0,2404,530,"St George Illawarra
DRAGONS"
0,2404,260,"Manly Warringah
SEA EAGLES"
0,2405,6075,"Brisbane
BRONCOS"
