,match_id,coach_id,team
0,10918,5862,"Manly Warringah
SEA EAGLES"
0,10918,5865,"South Sydney
RABBITOHS"
0,10919,9743,NEWTOWN
0,10919,5815,NORTH SYDNEY
0,10921,5805,"Parramatta
EELS"
0,10921,5789,EASTERN SUBURBS
0,10920,5877,"St George
DRAGONS"
0,10920,11817,"Western Suburbs
MAGPIES"
0,10922,9479,CANTERBURY BANKSTOWN
0,10922,9783,"Balmain
TIGERS"
0,10925,9783,"Balmain
TIGERS"
0,10925,5877,"St George
DRAGONS"
0,10926,5789,EASTERN SUBURBS
0,10926,5815,NORTH SYDNEY
0,10923,5862,"Manly Warringah
SEA EAGLES"
0,10923,5805,"Parramatta
EELS"
0,10927,9743,NEWTOWN
0,10927,9479,CANTERBURY BANKSTOWN
0,10924,5865,"South Sydney
RABBITOHS"
0,10924,11817,"Western Suburbs
MAGPIES"
0,10928,9479,CANTERBURY BANKSTOWN
0,10928,5789,EASTERN SUBURBS
0,10929,5815,NORTH SYDNEY
0,10929,5862,"Manly Warringah
SEA EAGLES"
0,10930,5877,"St George
DRAGONS"
0,10930,9743,NEWTOWN
0,10931,5865,"South Sydney
RABBITOHS"
0,10931,5805,"Parramatta
EELS"
0,10932,11817,"Western Suburbs
MAGPIES"
0,10932,9783,"Balmain
TIGERS"
0,10934,9783,"Balmain
TIGERS"
0,10934,5865,"South Sydney
RABBITOHS"
0,10935,5789,EASTERN SUBURBS
0,10935,5877,"St George
DRAGONS"
0,10937,5862,"Manly Warringah
SEA EAGLES"
0,10937,9479,CANTERBURY BANKSTOWN
0,10933,9743,NEWTOWN
0,10933,11817,"Western Suburbs
MAGPIES"
0,10936,5805,"Parramatta
EELS"
0,10936,5815,NORTH SYDNEY
0,10940,9783,"Balmain
TIGERS"
0,10940,9743,NEWTOWN
0,10941,9479,CANTERBURY BANKSTOWN
0,10941,5805,"Parramatta
EELS"
0,10938,5862,"Manly Warringah
SEA EAGLES"
0,10938,5877,"St George
DRAGONS"
0,10939,5815,NORTH SYDNEY
0,10939,5865,"South Sydney
RABBITOHS"
0,10942,11817,"Western Suburbs
MAGPIES"
0,10942,5789,EASTERN SUBURBS
0,10945,5789,EASTERN SUBURBS
0,10945,9783,"Balmain
TIGERS"
0,10943,5862,"Manly Warringah
SEA EAGLES"
0,10943,11817,"Western Suburbs
MAGPIES"
0,10944,5805,"Parramatta
EELS"
0,10944,5877,"St George
DRAGONS"
0,10947,9479,CANTERBURY BANKSTOWN
0,10947,5815,NORTH SYDNEY
0,10946,9743,NEWTOWN
0,10946,5865,"South Sydney
RABBITOHS"
0,10949,9783,"Balmain
TIGERS"
0,10949,5862,"Manly Warringah
SEA EAGLES"
0,10952,9743,NEWTOWN
0,10952,5789,EASTERN SUBURBS
0,10948,5815,NORTH SYDNEY
0,10948,5877,"St George
DRAGONS"
0,10951,5865,"South Sydney
RABBITOHS"
0,10951,9479,CANTERBURY BANKSTOWN
0,10950,11817,"Western Suburbs
MAGPIES"
0,10950,5805,"Parramatta
EELS"
0,10954,5789,EASTERN SUBURBS
0,10954,5865,"South Sydney
RABBITOHS"
0,10953,5862,"Manly Warringah
SEA EAGLES"
0,10953,9743,NEWTOWN
0,10956,5805,"Parramatta
EELS"
0,10956,9783,"Balmain
TIGERS"
0,10957,5877,"St George
DRAGONS"
0,10957,9479,CANTERBURY BANKSTOWN
0,10955,11817,"Western Suburbs
MAGPIES"
0,10955,5815,NORTH SYDNEY
0,10958,9479,CANTERBURY BANKSTOWN
0,10958,11817,"Western Suburbs
MAGPIES"
0,10961,5862,"Manly Warringah
SEA EAGLES"
0,10961,5789,EASTERN SUBURBS
0,10960,5815,NORTH SYDNEY
0,10960,9783,"Balmain
TIGERS"
0,10959,5865,"South Sydney
RABBITOHS"
0,10959,5877,"St George
DRAGONS"
0,10962,9743,NEWTOWN
