,match_id,coach_id,team
0,776,6075,"Brisbane
BRONCOS"
0,776,3554,"Auckland
WARRIORS"
0,258,2835,"North Queensland
COWBOYS"
0,258,1507,"Adelaide
RAMS"
0,777,2826,"Hunter
MARINERS"
0,777,1515,"Canterbury Bankstown
BULLDOGS"
0,778,1144,"Penrith
PANTHERS"
0,778,915,WESTERN REDS
0,779,1510,"Cronulla Sutherland
SHARKS"
0,779,918,"Canberra
RAIDERS"
0,259,2835,"North Queensland
COWBOYS"
0,259,915,WESTERN REDS
0,781,3554,"Auckland
WARRIORS"
0,781,2826,"Hunter
MARINERS"
0,784,918,"Canberra
RAIDERS"
0,784,1144,"Penrith
PANTHERS"
0,785,6075,"Brisbane
BRONCOS"
0,785,1507,"Adelaide
RAMS"
0,789,1515,"Canterbury Bankstown
BULLDOGS"
0,789,1510,"Cronulla Sutherland
SHARKS"
0,790,1507,"Adelaide
RAMS"
0,790,2826,"Hunter
MARINERS"
0,260,2835,"North Queensland
COWBOYS"
0,260,1144,"Penrith
PANTHERS"
0,795,1515,"Canterbury Bankstown
BULLDOGS"
0,795,918,"Canberra
RAIDERS"
0,794,915,WESTERN REDS
0,794,6075,"Brisbane
BRONCOS"
0,799,1510,"Cronulla Sutherland
SHARKS"
0,799,3554,"Auckland
WARRIORS"
0,800,3554,"Auckland
WARRIORS"
0,800,1507,"Adelaide
RAMS"
0,47,2826,"Hunter
MARINERS"
0,47,2835,"North Queensland
COWBOYS"
0,806,1144,"Penrith
PANTHERS"
0,806,1510,"Cronulla Sutherland
SHARKS"
0,805,915,WESTERN REDS
0,805,1515,"Canterbury Bankstown
BULLDOGS"
0,809,6075,"Brisbane
BRONCOS"
0,809,918,"Canberra
RAIDERS"
0,810,1507,"Adelaide
RAMS"
0,810,915,WESTERN REDS
0,813,3554,"Auckland
WARRIORS"
0,813,1144,"Penrith
PANTHERS"
0,816,918,"Canberra
RAIDERS"
0,816,2826,"Hunter
MARINERS"
0,48,1515,"Canterbury Bankstown
BULLDOGS"
0,48,2835,"North Queensland
COWBOYS"
0,819,6075,"Brisbane
BRONCOS"
0,819,1510,"Cronulla Sutherland
SHARKS"
0,820,1144,"Penrith
PANTHERS"
0,820,2826,"Hunter
MARINERS"
0,261,2835,"North Queensland
COWBOYS"
0,261,6075,"Brisbane
BRONCOS"
0,825,1515,"Canterbury Bankstown
BULLDOGS"
0,825,1507,"Adelaide
RAMS"
0,824,915,WESTERN REDS
0,824,1510,"Cronulla Sutherland
SHARKS"
0,829,918,"Canberra
RAIDERS"
0,829,3554,"Auckland
WARRIORS"
0,831,2826,"Hunter
MARINERS"
0,831,3554,"Auckland
WARRIORS"
0,50,915,WESTERN REDS
0,50,2835,"North Queensland
COWBOYS"
0,834,1507,"Adelaide
RAMS"
0,834,6075,"Brisbane
BRONCOS"
0,835,1144,"Penrith
PANTHERS"
0,835,918,"Canberra
RAIDERS"
0,839,1510,"Cronulla Sutherland
SHARKS"
0,839,1515,"Canterbury Bankstown
BULLDOGS"
0,840,2826,"Hunter
MARINERS"
0,840,915,WESTERN REDS
0,843,1510,"Cronulla Sutherland
SHARKS"
0,843,1507,"Adelaide
RAMS"
0,842,3554,"Auckland
WARRIORS"
0,842,1515,"Canterbury Bankstown
BULLDOGS"
0,51,918,"Canberra
RAIDERS"
0,51,2835,"North Queensland
COWBOYS"
0,849,1144,"Penrith
PANTHERS"
0,849,6075,"Brisbane
BRONCOS"
