,match_id,coach_id,team
0,5309,6110,"South Sydney
RABBITOHS"
0,5309,7441,"St George
DRAGONS"
0,5310,6047,"Manly Warringah
SEA EAGLES"
0,5310,5948,"Canberra
RAIDERS"
0,5312,6008,"Balmain
TIGERS"
0,5312,2937,"Canterbury Bankstown
BULLDOGS"
0,5314,1509,"Eastern Suburbs
ROOSTERS"
0,5314,3737,"Cronulla Sutherland
SHARKS"
0,5311,2831,"Illawarra
STEELERS"
0,5311,7454,"North Sydney
BEARS"
0,5313,7442,"Western Suburbs
MAGPIES"
0,5313,2835,"Penrith
PANTHERS"
0,5315,2937,"Canterbury Bankstown
BULLDOGS"
0,5315,3737,"Cronulla Sutherland
SHARKS"
0,5316,5948,"Canberra
RAIDERS"
0,5316,6008,"Balmain
TIGERS"
0,5319,1509,"Eastern Suburbs
ROOSTERS"
0,5319,2835,"Penrith
PANTHERS"
0,5317,7454,"North Sydney
BEARS"
0,5317,7442,"Western Suburbs
MAGPIES"
0,5318,3554,"Parramatta
EELS"
0,5318,7441,"St George
DRAGONS"
0,5320,6110,"South Sydney
RABBITOHS"
0,5320,2831,"Illawarra
STEELERS"
0,5321,2835,"Penrith
PANTHERS"
0,5321,7454,"North Sydney
BEARS"
0,5323,6008,"Balmain
TIGERS"
0,5323,3554,"Parramatta
EELS"
0,5324,3737,"Cronulla Sutherland
SHARKS"
0,5324,6110,"South Sydney
RABBITOHS"
0,5325,2831,"Illawarra
STEELERS"
0,5325,5948,"Canberra
RAIDERS"
0,5322,6047,"Manly Warringah
SEA EAGLES"
0,5322,7441,"St George
DRAGONS"
0,5326,7442,"Western Suburbs
MAGPIES"
0,5326,2937,"Canterbury Bankstown
BULLDOGS"
0,5327,6110,"South Sydney
RABBITOHS"
0,5327,7442,"Western Suburbs
MAGPIES"
0,5328,5948,"Canberra
RAIDERS"
0,5328,3737,"Cronulla Sutherland
SHARKS"
0,5329,2937,"Canterbury Bankstown
BULLDOGS"
0,5329,2835,"Penrith
PANTHERS"
0,5331,6047,"Manly Warringah
SEA EAGLES"
0,5331,6008,"Balmain
TIGERS"
0,5330,3554,"Parramatta
EELS"
0,5330,2831,"Illawarra
STEELERS"
0,5332,7454,"North Sydney
BEARS"
0,5332,1509,"Eastern Suburbs
ROOSTERS"
0,5333,2937,"Canterbury Bankstown
BULLDOGS"
0,5333,1509,"Eastern Suburbs
ROOSTERS"
0,5336,6008,"Balmain
TIGERS"
0,5336,7441,"St George
DRAGONS"
0,5337,3737,"Cronulla Sutherland
SHARKS"
0,5337,3554,"Parramatta
EELS"
0,5334,2831,"Illawarra
STEELERS"
0,5334,6047,"Manly Warringah
SEA EAGLES"
0,5335,2835,"Penrith
PANTHERS"
0,5335,6110,"South Sydney
RABBITOHS"
0,5338,7442,"Western Suburbs
MAGPIES"
0,5338,5948,"Canberra
RAIDERS"
0,5339,6110,"South Sydney
RABBITOHS"
0,5339,1509,"Eastern Suburbs
ROOSTERS"
0,5341,5948,"Canberra
RAIDERS"
0,5341,2835,"Penrith
PANTHERS"
0,5342,2937,"Canterbury Bankstown
BULLDOGS"
0,5342,7454,"North Sydney
BEARS"
0,5344,6047,"Manly Warringah
SEA EAGLES"
0,5344,3737,"Cronulla Sutherland
SHARKS"
0,5340,3554,"Parramatta
EELS"
0,5340,7442,"Western Suburbs
MAGPIES"
0,5343,7441,"St George
DRAGONS"
0,5343,2831,"Illawarra
STEELERS"
0,5345,2831,"Illawarra
STEELERS"
0,5345,6008,"Balmain
TIGERS"
0,5347,3737,"Cronulla Sutherland
SHARKS"
0,5347,7441,"St George
DRAGONS"
0,5350,1509,"Eastern Suburbs
ROOSTERS"
0,5350,5948,"Canberra
RAIDERS"
0,5346,7454,"North Sydney
BEARS"
0,5346,6110,"South Sydney
RABBITOHS"
0,5349,2835,"Penrith
PANTHERS"
0,5349,3554,"Parramatta
EELS"
0,5348,7442,"Western Suburbs
MAGPIES"
0,5348,6047,"Manly Warringah
SEA EAGLES"
0,5351,2937,"Canterbury Bankstown
BULLDOGS"
0,5351,6110,"South Sydney
RABBITOHS"
0,5352,6008,"Balmain
TIGERS"
0,5352,3737,"Cronulla Sutherland
SHARKS"
0,5355,5948,"Canberra
RAIDERS"
0,5355,7454,"North Sydney
BEARS"
0,5353,6047,"Manly Warringah
SEA EAGLES"
0,5353,2835,"Penrith
PANTHERS"
0,5356,3554,"Parramatta
EELS"
0,5356,1509,"Eastern Suburbs
ROOSTERS"
0,5354,7441,"St George
DRAGONS"
0,5354,7442,"Western Suburbs
MAGPIES"
0,5357,7442,"Western Suburbs
MAGPIES"
0,5357,6008,"Balmain
TIGERS"
0,5362,2937,"Canterbury Bankstown
BULLDOGS"
0,5362,5948,"Canberra
RAIDERS"
0,5360,3737,"Cronulla Sutherland
SHARKS"
0,5360,2831,"Illawarra
STEELERS"
0,5361,1509,"Eastern Suburbs
ROOSTERS"
0,5361,6047,"Manly Warringah
SEA EAGLES"
0,5358,7454,"North Sydney
BEARS"
0,5358,3554,"Parramatta
EELS"
0,5359,2835,"Penrith
PANTHERS"
0,5359,7441,"St George
DRAGONS"
0,5363,7441,"St George
DRAGONS"
0,5363,1509,"Eastern Suburbs
ROOSTERS"
0,5366,6008,"Balmain
TIGERS"
0,5366,2835,"Penrith
PANTHERS"
0,5367,5948,"Canberra
RAIDERS"
0,5367,6110,"South Sydney
RABBITOHS"
0,5364,2831,"Illawarra
STEELERS"
0,5364,7442,"Western Suburbs
MAGPIES"
0,5365,6047,"Manly Warringah
SEA EAGLES"
0,5365,7454,"North Sydney
BEARS"
0,5368,3554,"Parramatta
EELS"
0,5368,2937,"Canterbury Bankstown
BULLDOGS"
0,5370,2937,"Canterbury Bankstown
BULLDOGS"
0,5370,6047,"Manly Warringah
SEA EAGLES"
0,5374,1509,"Eastern Suburbs
ROOSTERS"
0,5374,6008,"Balmain
TIGERS"
0,5369,7454,"North Sydney
BEARS"
0,5369,7441,"St George
DRAGONS"
0,5371,2835,"Penrith
PANTHERS"
0,5371,2831,"Illawarra
STEELERS"
0,5372,6110,"South Sydney
RABBITOHS"
0,5372,3554,"Parramatta
EELS"
0,5373,7442,"Western Suburbs
MAGPIES"
0,5373,3737,"Cronulla Sutherland
SHARKS"
0,5375,6008,"Balmain
TIGERS"
