,match_id,coach_id,team
0,8216,3612,"Balmain
TIGERS"
0,8216,3653,"South Sydney
RABBITOHS"
0,8223,3612,"Balmain
TIGERS"
0,8221,3653,"South Sydney
RABBITOHS"
0,8226,3653,"South Sydney
RABBITOHS"
0,8227,3612,"Balmain
TIGERS"
0,8231,3653,"South Sydney
RABBITOHS"
0,8230,3612,"Balmain
TIGERS"
0,8234,3612,"Balmain
TIGERS"
0,8232,3653,"South Sydney
RABBITOHS"
0,8238,3612,"Balmain
TIGERS"
0,8237,3653,"South Sydney
RABBITOHS"
0,8241,3612,"Balmain
TIGERS"
0,8242,3653,"South Sydney
RABBITOHS"
0,8244,3612,"Balmain
TIGERS"
0,8247,3653,"South Sydney
RABBITOHS"
0,8251,3612,"Balmain
TIGERS"
0,8248,3653,"South Sydney
RABBITOHS"
0,8252,3612,"Balmain
TIGERS"
0,8255,3653,"South Sydney
RABBITOHS"
0,8256,3612,"Balmain
TIGERS"
0,8257,3653,"South Sydney
RABBITOHS"
