,match_id,coach_id,team
0,8992,5393,"Balmain
TIGERS"
0,8992,5378,"St George
DRAGONS"
0,8993,5404,EASTERN SUBURBS
0,8993,5424,UNIVERSITY
0,8991,5384,GLEBE
0,8991,3582,NEWTOWN
0,8991,5381,NEWTOWN
0,8994,8691,"Western Suburbs
MAGPIES"
0,8996,5393,"Balmain
TIGERS"
0,8996,5424,UNIVERSITY
0,8997,5404,EASTERN SUBURBS
0,8997,3582,NEWTOWN
0,8997,5381,NEWTOWN
0,8995,5384,GLEBE
0,8995,8978,"South Sydney
RABBITOHS"
0,8998,5378,"St George
DRAGONS"
0,9001,5393,"Balmain
TIGERS"
0,9002,5404,EASTERN SUBURBS
0,9002,8978,"South Sydney
RABBITOHS"
0,8999,5384,GLEBE
0,8999,8691,"Western Suburbs
MAGPIES"
0,9000,3582,NEWTOWN
0,9000,5424,UNIVERSITY
0,9000,5381,NEWTOWN
0,9005,5393,"Balmain
TIGERS"
0,9005,3582,NEWTOWN
0,9005,5381,NEWTOWN
0,9003,5384,GLEBE
0,9003,5378,"St George
DRAGONS"
0,9004,8978,"South Sydney
RABBITOHS"
0,9004,5424,UNIVERSITY
0,9006,8691,"Western Suburbs
MAGPIES"
0,9006,5404,EASTERN SUBURBS
0,9007,5384,GLEBE
0,9010,5378,"St George
DRAGONS"
0,9010,5404,EASTERN SUBURBS
0,9008,8978,"South Sydney
RABBITOHS"
0,9008,3582,NEWTOWN
0,9008,5381,NEWTOWN
0,9009,8691,"Western Suburbs
MAGPIES"
0,9009,5424,UNIVERSITY
0,9013,5393,"Balmain
TIGERS"
0,9013,8978,"South Sydney
RABBITOHS"
0,9014,5404,EASTERN SUBURBS
0,9011,3582,NEWTOWN
0,9011,8691,"Western Suburbs
MAGPIES"
0,9011,5381,NEWTOWN
0,9012,5378,"St George
DRAGONS"
0,9012,5424,UNIVERSITY
0,9018,5384,GLEBE
0,9018,5393,"Balmain
TIGERS"
0,9015,5424,UNIVERSITY
0,9017,5378,"St George
DRAGONS"
0,9017,3582,NEWTOWN
0,9017,5381,NEWTOWN
0,9016,8978,"South Sydney
RABBITOHS"
0,9016,8691,"Western Suburbs
MAGPIES"
0,9022,5384,GLEBE
0,9022,5404,EASTERN SUBURBS
0,9019,3582,NEWTOWN
0,9019,5381,NEWTOWN
0,9020,5378,"St George
DRAGONS"
0,9020,8978,"South Sydney
RABBITOHS"
0,9021,8691,"Western Suburbs
MAGPIES"
0,9021,5393,"Balmain
TIGERS"
