,match_id,coach_id,team
0,12240,5862,"Manly Warringah
SEA EAGLES"
0,12240,7398,"North Sydney
BEARS"
0,12241,6001,"Parramatta
EELS"
0,12241,5900,"South Sydney
RABBITOHS"
0,12243,5977,"St George
DRAGONS"
0,12243,8190,"Balmain
TIGERS"
0,12242,5960,"Western Suburbs
MAGPIES"
0,12242,10827,CANTERBURY BANKSTOWN
0,12244,11821,EASTERN SUBURBS
0,12244,5938,NEWTOWN
0,12245,7398,"North Sydney
BEARS"
0,12245,5900,"South Sydney
RABBITOHS"
0,12246,6001,"Parramatta
EELS"
0,12246,5977,"St George
DRAGONS"
0,12247,5960,"Western Suburbs
MAGPIES"
0,12247,5862,"Manly Warringah
SEA EAGLES"
0,12248,11821,EASTERN SUBURBS
0,12248,8190,"Balmain
TIGERS"
0,12249,10827,CANTERBURY BANKSTOWN
0,12249,5938,NEWTOWN
0,12251,5938,NEWTOWN
0,12251,5862,"Manly Warringah
SEA EAGLES"
0,12250,5900,"South Sydney
RABBITOHS"
0,12250,5960,"Western Suburbs
MAGPIES"
0,12253,8190,"Balmain
TIGERS"
0,12253,10827,CANTERBURY BANKSTOWN
0,12252,7398,"North Sydney
BEARS"
0,12252,6001,"Parramatta
EELS"
0,12254,5977,"St George
DRAGONS"
0,12254,11821,EASTERN SUBURBS
0,12255,6001,"Parramatta
EELS"
0,12255,5960,"Western Suburbs
MAGPIES"
0,12256,5977,"St George
DRAGONS"
0,12256,7398,"North Sydney
BEARS"
0,12257,8190,"Balmain
TIGERS"
0,12257,5862,"Manly Warringah
SEA EAGLES"
0,12258,11821,EASTERN SUBURBS
0,12258,10827,CANTERBURY BANKSTOWN
0,12259,5938,NEWTOWN
0,12259,5900,"South Sydney
RABBITOHS"
0,12262,5862,"Manly Warringah
SEA EAGLES"
0,12262,11821,EASTERN SUBURBS
0,12261,5900,"South Sydney
RABBITOHS"
0,12261,8190,"Balmain
TIGERS"
0,12260,5960,"Western Suburbs
MAGPIES"
0,12260,7398,"North Sydney
BEARS"
0,12263,10827,CANTERBURY BANKSTOWN
0,12263,5977,"St George
DRAGONS"
0,12264,6001,"Parramatta
EELS"
0,12264,5938,NEWTOWN
0,12265,8190,"Balmain
TIGERS"
0,12265,6001,"Parramatta
EELS"
0,12266,5960,"Western Suburbs
MAGPIES"
0,12266,5977,"St George
DRAGONS"
0,12267,11821,EASTERN SUBURBS
0,12267,5900,"South Sydney
RABBITOHS"
0,12269,5862,"Manly Warringah
SEA EAGLES"
0,12269,10827,CANTERBURY BANKSTOWN
0,12268,7398,"North Sydney
BEARS"
0,12268,5938,NEWTOWN
0,12270,8190,"Balmain
TIGERS"
0,12270,7398,"North Sydney
BEARS"
0,12271,6001,"Parramatta
EELS"
0,12271,11821,EASTERN SUBURBS
0,12273,10827,CANTERBURY BANKSTOWN
0,12273,5900,"South Sydney
RABBITOHS"
0,12272,5938,NEWTOWN
0,12272,5960,"Western Suburbs
MAGPIES"
0,12274,5977,"St George
DRAGONS"
0,12274,5862,"Manly Warringah
SEA EAGLES"
0,12275,8190,"Balmain
TIGERS"
0,12275,5938,NEWTOWN
0,12276,5960,"Western Suburbs
MAGPIES"
0,12276,11821,EASTERN SUBURBS
0,12277,5862,"Manly Warringah
SEA EAGLES"
0,12277,6001,"Parramatta
EELS"
0,12279,7398,"North Sydney
BEARS"
0,12279,10827,CANTERBURY BANKSTOWN
0,12278,5900,"South Sydney
RABBITOHS"
0,12278,5977,"St George
DRAGONS"
0,12280,8190,"Balmain
TIGERS"
0,12280,5960,"Western Suburbs
MAGPIES"
0,12281,5900,"South Sydney
RABBITOHS"
0,12281,5862,"Manly Warringah
SEA EAGLES"
0,12283,10827,CANTERBURY BANKSTOWN
0,12283,6001,"Parramatta
EELS"
0,12282,5938,NEWTOWN
0,12282,5977,"St George
DRAGONS"
0,12284,7398,"North Sydney
BEARS"
0,12284,11821,EASTERN SUBURBS
0,12285,5938,NEWTOWN
0,12285,11821,EASTERN SUBURBS
0,12286,8190,"Balmain
TIGERS"
0,12286,5977,"St George
DRAGONS"
0,12287,7398,"North Sydney
BEARS"
0,12287,5862,"Manly Warringah
SEA EAGLES"
0,12288,5900,"South Sydney
RABBITOHS"
0,12288,6001,"Parramatta
EELS"
0,12289,5960,"Western Suburbs
MAGPIES"
0,12289,10827,CANTERBURY BANKSTOWN
0,12291,8190,"Balmain
TIGERS"
0,12291,11821,EASTERN SUBURBS
0,12290,5862,"Manly Warringah
SEA EAGLES"
0,12290,5960,"Western Suburbs
MAGPIES"
0,12294,5938,NEWTOWN
0,12294,10827,CANTERBURY BANKSTOWN
0,12293,5977,"St George
DRAGONS"
0,12293,6001,"Parramatta
EELS"
0,12292,5900,"South Sydney
RABBITOHS"
0,12292,7398,"North Sydney
BEARS"
0,12297,10827,CANTERBURY BANKSTOWN
0,12297,8190,"Balmain
TIGERS"
0,12295,5862,"Manly Warringah
SEA EAGLES"
0,12295,5938,NEWTOWN
0,12296,5960,"Western Suburbs
MAGPIES"
0,12296,5900,"South Sydney
RABBITOHS"
0,12298,11821,EASTERN SUBURBS
0,12298,5977,"St George
DRAGONS"
0,12299,6001,"Parramatta
EELS"
0,12299,7398,"North Sydney
BEARS"
0,12302,5862,"Manly Warringah
SEA EAGLES"
0,12302,8190,"Balmain
TIGERS"
0,12300,7398,"North Sydney
BEARS"
0,12300,5977,"St George
DRAGONS"
0,12301,5960,"Western Suburbs
MAGPIES"
0,12301,6001,"Parramatta
EELS"
0,12303,10827,CANTERBURY BANKSTOWN
0,12303,11821,EASTERN SUBURBS
0,12304,5900,"South Sydney
RABBITOHS"
0,12304,5938,NEWTOWN
0,12305,8190,"Balmain
TIGERS"
0,12305,5900,"South Sydney
RABBITOHS"
0,12306,5977,"St George
DRAGONS"
0,12306,10827,CANTERBURY BANKSTOWN
0,12309,11821,EASTERN SUBURBS
0,12309,5862,"Manly Warringah
SEA EAGLES"
0,12307,5938,NEWTOWN
0,12307,6001,"Parramatta
EELS"
0,12308,7398,"North Sydney
BEARS"
0,12308,5960,"Western Suburbs
MAGPIES"
0,12310,11821,EASTERN SUBURBS
