,match_id,coach_id,team
0,1743,448,"South Sydney
RABBITOHS"
0,1743,211,"Sydney
ROOSTERS"
0,1746,1236,BULLDOGS
0,1746,97,WESTS TIGERS
0,1745,2839,NORTHERN EAGLES
0,1745,1070,"Newcastle
KNIGHTS"
0,1744,1533,"Melbourne
STORM"
0,1744,1155,"Canberra
RAIDERS"
0,314,2841,"North Queensland
COWBOYS"
0,314,6075,"Brisbane
BRONCOS"
0,1747,2831,"Parramatta
EELS"
0,1747,1510,"Penrith
PANTHERS"
0,1748,1235,"St George Illawarra
DRAGONS"
0,1748,1515,SHARKS
0,1749,6075,"Brisbane
BRONCOS"
0,1749,1236,BULLDOGS
0,1750,1515,SHARKS
0,1750,1533,"Melbourne
STORM"
0,163,1070,"Newcastle
KNIGHTS"
0,163,2841,"North Queensland
COWBOYS"
0,1751,1155,"Canberra
RAIDERS"
0,1751,448,"South Sydney
RABBITOHS"
0,1754,2829,WARRIORS
0,1754,211,"Sydney
ROOSTERS"
0,1753,1510,"Penrith
PANTHERS"
0,1753,1235,"St George Illawarra
DRAGONS"
0,1752,97,WESTS TIGERS
0,1752,2831,"Parramatta
EELS"
0,1755,211,"Sydney
ROOSTERS"
0,1755,6075,"Brisbane
BRONCOS"
0,164,1533,"Melbourne
STORM"
0,164,2841,"North Queensland
COWBOYS"
0,1757,448,"South Sydney
RABBITOHS"
0,1757,2839,NORTHERN EAGLES
0,1756,1515,SHARKS
0,1756,1510,"Penrith
PANTHERS"
0,1759,1236,BULLDOGS
0,1759,1235,"St George Illawarra
DRAGONS"
0,1758,97,WESTS TIGERS
0,1758,1155,"Canberra
RAIDERS"
0,1760,2829,WARRIORS
0,1760,1070,"Newcastle
KNIGHTS"
0,1761,448,"South Sydney
RABBITOHS"
0,1761,1236,BULLDOGS
0,1763,2831,"Parramatta
EELS"
0,1763,1533,"Melbourne
STORM"
0,315,2826,"North Queensland
COWBOYS"
0,315,2829,WARRIORS
0,1762,1510,"Penrith
PANTHERS"
0,1762,97,WESTS TIGERS
0,1765,1070,"Newcastle
KNIGHTS"
0,1765,1155,"Canberra
RAIDERS"
0,1764,6075,"Brisbane
BRONCOS"
0,1764,1515,SHARKS
0,1766,2839,NORTHERN EAGLES
0,1766,211,"Sydney
ROOSTERS"
0,1767,211,"Sydney
ROOSTERS"
0,1767,1070,"Newcastle
KNIGHTS"
0,1768,1533,"Melbourne
STORM"
0,1768,1236,BULLDOGS
0,316,2826,"North Queensland
COWBOYS"
0,316,448,"South Sydney
RABBITOHS"
0,1769,1155,"Canberra
RAIDERS"
0,1769,6075,"Brisbane
BRONCOS"
0,1771,2829,WARRIORS
0,1771,2839,NORTHERN EAGLES
0,1770,1515,SHARKS
0,1770,97,WESTS TIGERS
0,1772,1235,"St George Illawarra
DRAGONS"
0,1772,2831,"Parramatta
EELS"
0,1773,1070,"Newcastle
KNIGHTS"
0,1773,1515,SHARKS
0,1775,1236,BULLDOGS
0,1775,2829,WARRIORS
0,1774,1533,"Melbourne
STORM"
0,1774,1235,"St George Illawarra
DRAGONS"
0,1776,2839,NORTHERN EAGLES
0,1776,1155,"Canberra
RAIDERS"
0,167,211,"Sydney
ROOSTERS"
0,167,2826,"North Queensland
COWBOYS"
0,1777,6075,"Brisbane
BRONCOS"
0,1777,1510,"Penrith
PANTHERS"
0,1778,448,"South Sydney
RABBITOHS"
0,1778,2831,"Parramatta
EELS"
0,1779,1235,"St George Illawarra
DRAGONS"
0,1779,211,"Sydney
ROOSTERS"
0,1780,6075,"Brisbane
BRONCOS"
0,1780,1070,"Newcastle
KNIGHTS"
0,1781,2829,WARRIORS
0,1781,1533,"Melbourne
STORM"
0,168,1510,"Penrith
PANTHERS"
0,168,2826,"North Queensland
COWBOYS"
0,1782,2831,"Parramatta
EELS"
0,1782,1155,"Canberra
RAIDERS"
0,1783,97,WESTS TIGERS
0,1783,2839,NORTHERN EAGLES
0,1784,1515,SHARKS
0,1784,1236,BULLDOGS
0,1785,448,"South Sydney
RABBITOHS"
0,1785,6075,"Brisbane
BRONCOS"
0,1786,1533,"Melbourne
STORM"
0,1786,1070,"Newcastle
KNIGHTS"
0,1788,211,"Sydney
ROOSTERS"
0,1788,1510,"Penrith
PANTHERS"
0,1787,1155,"Canberra
RAIDERS"
0,1787,1515,SHARKS
0,1789,2839,NORTHERN EAGLES
0,1789,1235,"St George Illawarra
DRAGONS"
0,169,2831,"Parramatta
EELS"
0,169,2826,"North Queensland
COWBOYS"
0,1790,97,WESTS TIGERS
0,1790,2829,WARRIORS
0,1791,211,"Sydney
ROOSTERS"
0,1791,1533,"Melbourne
STORM"
0,1792,6075,"Brisbane
BRONCOS"
0,1792,2839,NORTHERN EAGLES
0,317,2826,"North Queensland
COWBOYS"
0,317,97,WESTS TIGERS
0,1795,2829,WARRIORS
0,1795,448,"South Sydney
RABBITOHS"
0,1796,1235,"St George Illawarra
DRAGONS"
0,1796,1155,"Canberra
RAIDERS"
0,1794,1236,BULLDOGS
0,1794,1510,"Penrith
PANTHERS"
0,1793,1515,SHARKS
0,1793,2831,"Parramatta
EELS"
0,1797,1070,"Newcastle
KNIGHTS"
0,1797,2829,WARRIORS
0,1798,1533,"Melbourne
STORM"
0,1798,2831,"Parramatta
EELS"
0,318,2826,"North Queensland
COWBOYS"
0,318,1510,"Penrith
PANTHERS"
0,1799,1235,"St George Illawarra
DRAGONS"
0,1799,97,WESTS TIGERS
0,1800,448,"South Sydney
RABBITOHS"
0,1800,1155,"Canberra
RAIDERS"
0,1801,1236,BULLDOGS
0,1801,1515,SHARKS
0,1802,2831,"Parramatta
EELS"
0,1802,211,"Sydney
ROOSTERS"
0,1804,1533,"Melbourne
STORM"
0,1804,2829,WARRIORS
0,1803,1510,"Penrith
PANTHERS"
0,1803,1515,SHARKS
