,match_id,coach_id,team
0,363,3554,"Auckland
WARRIORS"
0,363,6075,"Brisbane
BRONCOS"
0,364,1510,"Cronulla Sutherland
SHARKS"
0,364,5594,"Newcastle
KNIGHTS"
0,237,7450,"North Queensland
COWBOYS"
0,237,1515,"Sydney
BULLDOGS"
0,365,1001,"South Queensland
CRUSHERS"
0,365,2835,"Canberra
RAIDERS"
0,367,5579,"North Sydney
BEARS"
0,367,3849,"Gold Coast
SEAGULLS"
0,370,1144,"Penrith
PANTHERS"
0,370,1538,"Parramatta
EELS"
0,369,7452,"South Sydney
RABBITOHS"
0,369,6047,"Manly Warringah
SEA EAGLES"
0,366,873,"Sydney
TIGERS"
0,366,3134,"Sydney City
ROOSTERS"
0,368,1520,"Western Suburbs
MAGPIES"
0,368,2826,"Illawarra
STEELERS"
0,371,13774,WESTERN REDS
0,371,2831,"St George
DRAGONS"
0,372,6075,"Brisbane
BRONCOS"
0,372,1520,"Western Suburbs
MAGPIES"
0,375,2835,"Canberra
RAIDERS"
0,375,1144,"Penrith
PANTHERS"
0,373,3849,"Gold Coast
SEAGULLS"
0,373,6047,"Manly Warringah
SEA EAGLES"
0,376,2826,"Illawarra
STEELERS"
0,376,3554,"Auckland
WARRIORS"
0,374,1538,"Parramatta
EELS"
0,374,1001,"South Queensland
CRUSHERS"
0,377,5594,"Newcastle
KNIGHTS"
0,377,13774,WESTERN REDS
0,378,5579,"North Sydney
BEARS"
0,378,7452,"South Sydney
RABBITOHS"
0,380,2831,"St George
DRAGONS"
0,380,1510,"Cronulla Sutherland
SHARKS"
0,2,3134,"Sydney City
ROOSTERS"
0,2,7450,"North Queensland
COWBOYS"
0,379,873,"Sydney
TIGERS"
0,379,1515,"Sydney
BULLDOGS"
0,381,5579,"North Sydney
BEARS"
0,381,6047,"Manly Warringah
SEA EAGLES"
0,383,1510,"Cronulla Sutherland
SHARKS"
0,383,13774,WESTERN REDS
0,382,3849,"Gold Coast
SEAGULLS"
0,382,7452,"South Sydney
RABBITOHS"
0,384,1538,"Parramatta
EELS"
0,384,2835,"Canberra
RAIDERS"
0,387,3554,"Auckland
WARRIORS"
0,387,1520,"Western Suburbs
MAGPIES"
0,388,2826,"Illawarra
STEELERS"
0,388,6075,"Brisbane
BRONCOS"
0,385,5594,"Newcastle
KNIGHTS"
0,385,2831,"St George
DRAGONS"
0,386,1144,"Penrith
PANTHERS"
0,386,1001,"South Queensland
CRUSHERS"
0,389,3134,"Sydney City
ROOSTERS"
0,389,1515,"Sydney
BULLDOGS"
0,3,873,"Sydney
TIGERS"
0,3,7450,"North Queensland
COWBOYS"
0,390,6075,"Brisbane
BRONCOS"
0,390,1001,"South Queensland
CRUSHERS"
0,391,7452,"South Sydney
RABBITOHS"
0,391,2826,"Illawarra
STEELERS"
0,392,13774,WESTERN REDS
0,392,1510,"Cronulla Sutherland
SHARKS"
0,238,7450,"North Queensland
COWBOYS"
0,238,2835,"Canberra
RAIDERS"
0,393,5579,"North Sydney
BEARS"
0,393,3554,"Auckland
WARRIORS"
0,394,1144,"Penrith
PANTHERS"
0,394,3134,"Sydney City
ROOSTERS"
0,396,6047,"Manly Warringah
SEA EAGLES"
0,396,3849,"Gold Coast
SEAGULLS"
0,398,2831,"St George
DRAGONS"
0,398,1515,"Sydney
BULLDOGS"
0,395,873,"Sydney
TIGERS"
0,395,5594,"Newcastle
KNIGHTS"
0,397,1520,"Western Suburbs
MAGPIES"
0,397,1538,"Parramatta
EELS"
0,399,3554,"Auckland
WARRIORS"
0,399,6047,"Manly Warringah
SEA EAGLES"
0,402,1510,"Cronulla Sutherland
SHARKS"
0,402,873,"Sydney
TIGERS"
0,400,5594,"Newcastle
KNIGHTS"
0,400,1144,"Penrith
PANTHERS"
0,239,7450,"North Queensland
COWBOYS"
0,239,6075,"Brisbane
BRONCOS"
0,401,1538,"Parramatta
EELS"
0,401,7452,"South Sydney
RABBITOHS"
0,403,3134,"Sydney City
ROOSTERS"
0,403,1520,"Western Suburbs
MAGPIES"
0,404,2835,"Canberra
RAIDERS"
0,404,2831,"St George
DRAGONS"
0,406,7443,"Illawarra
STEELERS"
0,406,3849,"Gold Coast
SEAGULLS"
0,407,1001,"South Queensland
CRUSHERS"
0,407,5579,"North Sydney
BEARS"
0,405,1515,"Sydney
BULLDOGS"
0,405,13774,WESTERN REDS
0,409,7452,"South Sydney
RABBITOHS"
0,409,3134,"Sydney City
ROOSTERS"
0,408,13774,WESTERN REDS
0,408,873,"Sydney
TIGERS"
0,410,3849,"Gold Coast
SEAGULLS"
0,410,1538,"Parramatta
EELS"
0,412,1144,"Penrith
PANTHERS"
0,412,1510,"Cronulla Sutherland
SHARKS"
0,411,1520,"Western Suburbs
MAGPIES"
0,411,5594,"Newcastle
KNIGHTS"
0,414,3554,"Auckland
WARRIORS"
0,414,7443,"Illawarra
STEELERS"
0,413,6047,"Manly Warringah
SEA EAGLES"
0,413,1001,"South Queensland
CRUSHERS"
0,6,5579,"North Sydney
BEARS"
0,6,7450,"North Queensland
COWBOYS"
0,415,1515,"Sydney
BULLDOGS"
0,415,2835,"Canberra
RAIDERS"
0,416,6075,"Brisbane
BRONCOS"
0,416,2831,"St George
DRAGONS"
0,417,6075,"Brisbane
BRONCOS"
0,417,1515,"Sydney
BULLDOGS"
0,419,1510,"Cronulla Sutherland
SHARKS"
0,419,1520,"Western Suburbs
MAGPIES"
0,240,7450,"North Queensland
COWBOYS"
0,240,6047,"Manly Warringah
SEA EAGLES"
0,420,2831,"St George
DRAGONS"
0,420,5579,"North Sydney
BEARS"
0,418,873,"Sydney
TIGERS"
0,418,1144,"Penrith
PANTHERS"
0,422,2835,"Canberra
RAIDERS"
0,422,13774,WESTERN REDS
0,421,5594,"Newcastle
KNIGHTS"
0,421,7452,"South Sydney
RABBITOHS"
0,425,1538,"Parramatta
EELS"
0,425,3554,"Auckland
WARRIORS"
0,424,1001,"South Queensland
CRUSHERS"
0,424,7443,"Illawarra
STEELERS"
0,423,3134,"Sydney City
ROOSTERS"
0,423,3849,"Gold Coast
SEAGULLS"
0,427,2835,"Canberra
RAIDERS"
0,427,6075,"Brisbane
BRONCOS"
0,426,13774,WESTERN REDS
0,426,1144,"Penrith
PANTHERS"
0,428,6047,"Manly Warringah
SEA EAGLES"
0,428,2831,"St George
DRAGONS"
0,429,7452,"South Sydney
RABBITOHS"
0,429,1510,"Cronulla Sutherland
SHARKS"
0,431,3554,"Auckland
WARRIORS"
0,431,3134,"Sydney City
ROOSTERS"
0,430,3849,"Gold Coast
SEAGULLS"
0,430,5594,"Newcastle
KNIGHTS"
0,8,7443,"Illawarra
STEELERS"
0,8,7450,"North Queensland
COWBOYS"
0,433,1001,"South Queensland
CRUSHERS"
0,433,1538,"Parramatta
EELS"
0,434,1520,"Western Suburbs
MAGPIES"
0,434,873,"Sydney
TIGERS"
0,432,1515,"Sydney
BULLDOGS"
0,432,5579,"North Sydney
BEARS"
0,436,3849,"Gold Coast
SEAGULLS"
0,436,1510,"Cronulla Sutherland
SHARKS"
0,9,1538,"Parramatta
EELS"
0,9,7450,"North Queensland
COWBOYS"
0,435,2831,"St George
DRAGONS"
0,435,7443,"Illawarra
STEELERS"
0,439,6075,"Brisbane
BRONCOS"
0,439,13774,WESTERN REDS
0,441,5594,"Newcastle
KNIGHTS"
0,441,3554,"Auckland
WARRIORS"
0,442,5579,"North Sydney
BEARS"
0,442,2835,"Canberra
RAIDERS"
0,437,1144,"Penrith
PANTHERS"
0,437,1520,"Western Suburbs
MAGPIES"
0,440,3134,"Sydney City
ROOSTERS"
0,440,1001,"South Queensland
CRUSHERS"
0,438,873,"Sydney
TIGERS"
0,438,7452,"South Sydney
RABBITOHS"
0,443,1515,"Sydney
BULLDOGS"
0,443,6047,"Manly Warringah
SEA EAGLES"
0,444,1520,"Western Suburbs
MAGPIES"
0,444,13774,WESTERN REDS
0,445,873,"Sydney
TIGERS"
0,445,3849,"Gold Coast
SEAGULLS"
0,446,1510,"Cronulla Sutherland
SHARKS"
0,446,3554,"Auckland
WARRIORS"
0,447,5579,"North Sydney
BEARS"
0,447,6075,"Brisbane
BRONCOS"
0,449,7443,"Illawarra
STEELERS"
0,449,1515,"Sydney
BULLDOGS"
0,241,7450,"North Queensland
COWBOYS"
0,241,3134,"Sydney City
ROOSTERS"
0,448,7452,"South Sydney
RABBITOHS"
0,448,1144,"Penrith
PANTHERS"
0,450,2835,"Canberra
RAIDERS"
0,450,6047,"Manly Warringah
SEA EAGLES"
0,452,2831,"St George
DRAGONS"
0,452,1538,"Parramatta
EELS"
0,451,1001,"South Queensland
CRUSHERS"
0,451,5594,"Newcastle
KNIGHTS"
0,453,1538,"Parramatta
EELS"
0,453,1515,"Sydney
BULLDOGS"
0,454,7452,"South Sydney
RABBITOHS"
0,454,1520,"Western Suburbs
MAGPIES"
0,455,1144,"Penrith
PANTHERS"
0,455,3849,"Gold Coast
SEAGULLS"
0,456,7443,"Illawarra
STEELERS"
0,456,2835,"Canberra
RAIDERS"
0,457,3134,"Sydney City
ROOSTERS"
0,457,2831,"St George
DRAGONS"
0,458,3554,"Auckland
WARRIORS"
0,458,873,"Sydney
TIGERS"
0,459,6047,"Manly Warringah
SEA EAGLES"
0,459,6075,"Brisbane
BRONCOS"
0,11,5594,"Newcastle
KNIGHTS"
0,11,7450,"North Queensland
COWBOYS"
