,match_id,player_id,score,n_scores
0,44896,30096,T,1
0,44896,30122,T,1
0,44896,30114,T,1
0,44896,30099,G,0/1
0,44896,30110,G,1/2
0,44897,30129,T,2
0,44897,30148,T,1
0,44897,30145,T,1
0,44897,30135,T,1
0,44897,30140,T,1
0,44897,30129,G,5/6
0,44897,30152,G,0/1
0,44898,30096,T,1
0,44898,30135,T,1
0,44898,30139,T,1
0,44898,30133,T,1
0,44898,30099,G,0/1
0,44898,30129,G,1/3
0,44899,30151,T,1
0,44899,30173,T,1
0,44899,30149,T,1
0,44899,30113,T,1
0,44899,30150,T,1
0,44899,30152,T,1
0,44899,30152,G,3/4
0,44899,30110,G,1/2
0,44900,30130,T,2
0,44900,30116,T,1
0,44900,30137,T,1
0,44900,30119,T,1
0,44900,30174,T,1
0,44900,30141,T,1
0,44900,30167,T,1
0,44900,30129,G,4/6
0,44900,30110,G,1/2
0,44901,30094,T,4
0,44901,30109,T,1
0,44901,30179,T,1
0,44901,30105,G,1/6
0,44902,30134,T,3
0,44902,30103,T,1
0,44902,30145,T,1
0,44902,30098,T,1
0,44902,30136,T,1
0,44902,30142,T,1
0,44902,30129,G,5/6
0,44902,30105,G,2/3
