,match_id,player_id,score,n_scores
0,10209,5901,T,1
0,10209,5840,T,2
0,10209,9939,T,1
0,10209,11559,T,1
0,10209,9783,T,1
0,10209,9900,G,2
0,10210,9847,T,1
0,10210,5848,T,2
0,10210,5862,T,1
0,10210,9973,T,1
0,10210,9785,T,1
0,10210,10018,G,1
0,10210,9896,G,1
0,10210,9785,G,1
0,10207,9779,T,2
0,10207,5853,T,1
0,10207,9986,T,2
0,10207,5852,T,1
0,10207,10014,T,1
0,10207,10013,T,1
0,10207,5838,T,1
0,10207,9730,G,4
0,10207,9731,G,3
0,10208,9996,T,1
0,10208,9935,T,1
0,10208,10346,T,1
0,10208,10015,T,1
0,10208,9644,T,1
0,10208,9821,T,1
0,10208,9855,T,1
0,10208,10017,G,6
0,10208,9923,G,2
0,10211,9903,T,1
0,10211,10017,T,1
0,10211,10017,G,3
0,10211,9903,OFF,1
0,10211,9860,OFF,1
0,10214,9887,T,2
0,10214,5862,T,1
0,10214,10014,T,1
0,10214,10013,T,1
0,10214,9986,T,1
0,10214,9937,T,1
0,10214,9730,G,2
0,10213,9731,T,1
0,10213,9835,T,1
0,10213,9950,G,2
0,10213,9731,G,1
0,10212,11559,T,1
0,10212,9644,T,1
0,10212,9833,T,1
0,10212,9923,G,3
0,10217,9699,T,1
0,10217,5819,T,2
0,10217,5848,T,1
0,10217,9986,T,2
0,10217,5843,T,1
0,10217,5838,T,1
0,10217,5867,T,1
0,10217,9730,G,6
0,10218,9979,T,2
0,10218,9803,T,1
0,10218,9847,T,1
0,10218,10018,G,5
0,10218,9872,G,2
0,10218,9703,OFF,1
0,10215,9996,T,1
0,10215,10019,T,2
0,10215,10346,T,1
0,10215,13924,T,1
0,10215,9899,G,1
0,10215,10019,G,4
0,10216,9935,T,3
0,10216,5853,T,1
0,10216,10015,T,1
0,10216,5852,T,1
0,10216,9923,T,1
0,10216,9833,T,1
0,10216,9923,G,2
0,10216,9855,G,1
0,10219,9900,T,1
0,10219,5819,T,1
0,10219,10020,T,1
0,10219,9939,T,1
0,10219,9872,G,4
0,10219,9730,G,2
0,10219,9900,G,1
0,10220,10019,T,1
0,10220,9866,T,1
0,10220,9888,T,1
0,10220,10019,G,1
0,10220,10043,OFF,1
0,10222,10018,T,1
0,10222,5836,T,1
0,10222,7567,T,1
0,10222,10021,T,1
0,10222,10018,G,4
0,10221,9658,T,1
0,10221,9731,G,1
0,10221,10017,G,1
0,10224,9900,T,1
0,10224,9860,T,1
0,10224,9939,T,1
0,10224,10020,G,4
0,10224,9896,G,4
0,10226,10174,T,1
0,10226,7567,T,2
0,10226,9795,T,1
0,10226,10017,G,5
0,10226,10018,G,2
0,10226,9899,G,1
0,10225,12368,T,1
0,10225,5819,T,1
0,10225,9644,T,1
