,match_id,player_id,score,n_scores
0,12607,5992,T,1
0,12607,10879,T,1
0,12607,6002,G,5/7
0,12607,10962,G,0/2
0,12607,10634,G,0/2
0,12607,6002,FG,1
0,12608,6040,T,1
0,12608,10821,T,1
0,12608,10936,T,1
0,12608,6046,G,2/4
0,12608,10936,G,3
0,12608,11002,G,2
0,12610,11006,T,1
0,12610,6080,T,2
0,12610,11005,T,1
0,12610,10994,T,1
0,12610,5975,T,1
0,12610,6016,T,1
0,12610,10903,G,2
0,12610,5975,G,3/8
0,12611,10982,T,1
0,12611,6042,T,1
0,12611,7446,T,1
0,12611,6065,G,5
0,12611,5999,G,3
0,12611,10816,FG,1
0,12611,6061,FG,1
0,12609,6022,T,1
0,12609,5960,T,2
0,12609,11003,T,1
0,12609,10918,T,1
0,12609,6015,T,1
0,12609,6025,T,1
0,12609,10618,G,4
0,12609,11004,G,1
0,12609,6055,FG,1
0,12612,10880,T,1
0,12612,309,T,2
0,12612,10614,T,1
0,12612,10891,T,1
0,12612,10604,G,2
0,12612,10837,G,4
0,12612,6003,FG,2
0,12613,6048,T,1
0,12613,6059,T,1
0,12613,6046,G,7/10
0,12613,11007,G,3
0,12614,10926,T,2
0,12614,10875,T,1
0,12614,10896,T,1
0,12614,10781,T,1
0,12614,10918,G,5/9
0,12614,10952,FG,1
0,12615,6080,T,1
0,12615,10981,T,1
0,12615,6021,T,1
0,12615,7742,T,1
0,12615,5975,T,1
0,12615,10942,T,1
0,12615,10869,T,1
0,12615,7454,T,1
0,12615,11008,T,1
0,12615,5975,G,7/9
0,12615,6065,G,7/9
0,12616,13866,T,3
0,12616,11006,T,1
0,12616,10936,T,1
0,12616,10802,T,1
0,12616,10936,G,5
0,12616,11659,G,2
0,12617,10837,T,1
0,12617,6015,T,1
0,12617,6076,T,1
0,12617,10986,T,1
0,12617,10837,G,2/8
0,12617,10618,G,4/5
0,12617,10986,G,0/2
0,12617,6003,FG,1
0,12617,6047,FG,2
0,12617,6055,FG,1
0,12618,6024,T,2
0,12618,10969,T,1
0,12618,6013,T,1
0,12618,6036,T,1
0,12618,5999,T,1
0,12618,5999,G,6/7
0,12618,10880,G,2
0,12618,6061,FG,2
0,12619,5991,T,3
0,12619,6053,T,3
0,12619,6064,T,1
0,12619,6046,G,11/12
0,12619,11659,G,2
0,12620,6024,T,2
0,12620,6093,T,2
0,12620,10975,T,1
0,12620,10618,G,3
0,12620,10886,G,3
0,12620,5999,G,2
0,12620,6036,FG,1
0,12622,6035,T,2
0,12622,10883,T,1
0,12622,10890,T,1
0,12622,6002,G,4
0,12622,10837,G,2
0,12622,6002,FG,1
0,12622,10811,FG,1
0,12624,10982,T,1
0,12624,10927,T,2
0,12624,11013,T,1
0,12624,10936,T,1
0,12624,10802,T,1
0,12624,11014,G,1
0,12624,10936,G,6/9
0,12624,6043,G,1
0,12621,10962,T,1
0,12621,10970,T,1
0,12621,10974,T,1
0,12621,11012,T,1
0,12621,11010,T,1
0,12621,11011,T,1
0,12621,10634,G,2
0,12621,10918,G,3
0,12621,10974,FG,1
0,12621,10952,FG,1
0,12623,10969,T,1
0,12623,6080,T,2
0,12623,10670,T,2
0,12623,10604,G,5/9
0,12623,5975,G,2
0,12625,5975,T,1
0,12625,6025,T,2
0,12625,11008,T,1
0,12625,6031,T,1
0,12625,6055,T,1
0,12625,5975,G,1/5
0,12625,10618,G,6/10
0,12625,6014,G,0/2
0,12625,6047,FG,1
0,12626,11015,T,1
0,12626,6071,T,1
0,12626,10952,G,3/3
0,12626,6046,G,5/6
0,12626,10918,G,0/2
0,12626,10952,FG,2
0,12626,6064,FG,1
0,12626,6052,FG,1
0,12626,10851,OFF,1
0,12627,10898,T,2
0,12627,10968,T,1
0,12627,11001,T,1
0,12627,10604,T,1
0,12627,6000,T,1
0,12627,11016,T,1
0,12627,10936,G,2/6
0,12627,10604,G,4/5
0,12627,10898,G,2/3
0,12627,10802,G,0/1
0,12627,10927,G,0/2
0,12627,11002,G,0/1
0,12627,13866,G,0/2
0,12627,10673,FG,1
0,12628,10913,T,1
0,12628,6108,T,2
0,12628,11017,T,1
0,12628,10982,T,1
0,12628,10867,T,1
0,12628,6065,T,1
0,12628,6043,T,1
0,12628,11659,G,4
0,12628,6065,G,6/7
0,12628,10735,FG,1
0,12628,6108,FG,1
0,12629,10837,T,1
0,12629,10935,T,1
0,12629,10891,T,1
0,12629,10873,T,1
0,12629,5984,T,1
0,12629,10986,T,1
0,12629,309,T,1
0,12629,10837,G,7
0,12629,10962,G,2
0,12630,6002,T,1
0,12630,11018,T,1
0,12630,10886,G,3
0,12630,6002,G,4
0,12630,6061,FG,1
0,12630,6002,FG,2
0,12632,11003,T,1
0,12632,11019,T,1
0,12632,13866,T,1
0,12632,10618,G,4
0,12632,10936,G,4
0,12632,10618,FG,1
0,12632,10936,FG,2
0,12631,10970,T,1
0,12631,10837,T,2
0,12631,10896,T,1
