,match_id,player_id,score,n_scores
0,8175,12447,T,2
0,8175,8670,T,4
0,8175,12448,T,1
0,8175,8635,T,1
0,8175,12452,T,1
0,8175,8638,T,1
0,8175,8636,T,1
0,8175,8633,T,1
0,8175,12447,G,2
0,8175,3682,G,2
0,8175,3604,G,1
0,8175,8636,FG,1
0,8176,3654,T,1
0,8176,3680,T,1
0,8176,3583,T,1
0,8176,8664,T,1
0,8176,11394,G,2
0,8176,8626,G,1
0,8173,11490,T,1
0,8173,12057,T,1
0,8173,12099,T,1
0,8173,11490,G,1
0,8173,12437,G,1
0,8174,3612,T,2
0,8174,8677,T,2
0,8174,8655,T,1
0,8174,8703,T,1
0,8174,8677,G,2
0,8174,8655,G,1
0,8179,8665,T,1
0,8179,3621,T,1
0,8179,11403,T,1
0,8179,8655,G,1
0,8179,11394,G,2
0,8177,11386,T,1
0,8177,3606,G,2
0,8177,12446,G,1
0,8178,3681,T,2
0,8178,8645,T,1
0,8178,3680,T,1
0,8178,3583,T,1
0,8178,3672,T,1
0,8178,8623,T,1
0,8178,8664,T,1
0,8178,8622,T,1
0,8178,3696,T,1
0,8178,8621,T,1
0,8178,3583,G,3
0,8178,3587,G,2
0,8178,3656,G,2
0,8178,3680,G,1
0,8180,3680,T,2
0,8180,3583,T,1
0,8180,8664,T,1
0,8180,8621,T,1
0,8180,3583,G,2
0,8180,8649,G,1
0,8180,8664,G,2
0,8183,8656,T,3
0,8183,11490,T,2
0,8183,8658,T,2
0,8183,8659,T,1
0,8183,13313,T,1
0,8183,8658,G,2
0,8183,8659,G,2
0,8183,8660,G,1
0,8182,11408,T,1
0,8182,3624,T,1
0,8182,8665,T,1
0,8182,12447,T,1
0,8182,3612,T,1
0,8182,11457,PT,1
0,8182,8677,G,2
0,8182,3650,G,1
0,8182,12446,G,1
0,8184,3680,T,1
0,8184,8636,T,2
0,8184,3583,T,1
0,8184,3674,T,1
0,8184,3672,T,1
0,8184,8623,T,1
0,8184,3638,G,2
0,8181,11653,T,1
0,8181,12437,T,2
0,8181,12456,T,1
0,8181,3582,T,1
0,8181,11387,T,1
0,8181,11392,T,1
0,8181,3587,G,1
0,8181,3606,G,4
0,8181,8713,G,1
0,8186,11490,T,1
0,8186,8660,T,1
0,8186,8656,T,1
0,8186,8679,T,1
0,8186,52174,T,1
0,8186,11404,T,1
0,8186,3587,G,1
0,8186,8658,G,3
0,8187,8890,T,2
0,8187,8691,T,1
0,8187,12447,T,1
0,8187,11558,G,3
0,8187,12447,G,1
0,8187,12447,FG,1
0,8188,8640,T,1
0,8188,3612,T,1
0,8188,3603,T,1
0,8188,8700,T,1
0,8188,8636,T,1
0,8188,3584,T,1
0,8188,3674,T,1
0,8188,3682,G,3
0,8188,8677,G,1
0,8185,3582,T,1
0,8185,3606,G,2
0,8185,3605,FG,1
0,8190,8636,T,2
0,8190,12336,T,1
0,8190,8635,T,1
0,8190,12570,T,1
0,8190,12570,G,1
0,8192,3607,T,2
0,8192,11558,T,1
0,8192,3606,T,1
0,8192,3582,T,1
0,8192,3606,G,4
0,8192,11558,G,1
0,8192,8713,G,1
0,8192,11558,FG,1
0,8189,3605,T,2
0,8189,11404,T,1
0,8189,3621,T,1
0,8189,11394,T,1
0,8189,12445,T,1
0,8189,11394,G,2
0,8189,8658,G,3
0,8189,3605,G,1
0,8191,3583,T,2
0,8191,8890,T,1
0,8191,3681,T,2
0,8191,8627,T,1
0,8191,3696,T,1
0,8191,8621,T,1
0,8191,3583,G,4
0,8191,8664,G,1
0,8193,8691,T,1
0,8193,11404,T,2
0,8193,12450,T,1
0,8193,8656,T,1
0,8193,12439,T,1
0,8193,8659,T,1
0,8193,12447,G,1
0,8193,8658,G,1
0,8195,12282,T,1
0,8195,8677,T,1
0,8195,12428,T,1
0,8195,8703,T,1
0,8195,8677,G,2
0,8195,8649,G,2
0,8195,3612,OFF,1
0,8194,11391,T,1
0,8194,3653,T,2
0,8194,3583,T,1
0,8194,8664,T,1
0,8194,3656,T,1
0,8194,3606,G,1
0,8194,8664,G,2
0,8194,8626,G,1
0,8196,3581,T,1
0,8196,3603,T,2
0,8196,12445,T,1
0,8196,8636,T,1
0,8196,11403,T,1
0,8196,3584,T,1
0,8196,3604,T,1
0,8196,3605,G,1
0,8196,3580,G,2
0,8200,3603,T,2
0,8200,11558,T,1
0,8200,3638,T,1
0,8200,8636,T,1
0,8200,3604,T,1
0,8200,8906,T,1
0,8200,3638,G,4
0,8200,8649,G,1
0,8198,11408,T,1
0,8198,11391,T,2
0,8198,8675,T,1
0,8198,12437,T,1
0,8198,3606,G,2
0,8197,8626,T,2
0,8197,8689,T,1
0,8197,3681,T,2
0,8197,3680,T,1
0,8197,8625,T,1
0,8197,3696,T,1
0,8197,8624,T,1
0,8197,3583,G,1/2
0,8197,8660,G,2
0,8197,8664,G,1/5
0,8197,8659,G,1
0,8197,3656,G,1/3
0,8197,8659,FG,1
0,8197,8660,G-M,1
0,8199,8734,T,1
0,8199,11397,T,2
0,8199,8741,T,1
0,8199,3621,T,1
0,8199,3581,T,1
0,8199,12381,T,1
0,8199,8711,T,1
0,8199,11403,T,1
0,8199,12570,G,1
0,8199,11397,G,1
0,8203,8649,T,1
0,8203,11898,T,1
0,8203,8649,G,4
0,8203,12570,G,2
0,8203,3587,G,1
0,8201,12533,T,1
0,8201,3581,T,2
0,8201,3621,T,1
0,8201,12447,G,2
0,8201,11394,G,3
0,8204,8721,T,1
0,8204,3682,T,1
0,8204,11391,T,1
0,8204,11387,T,1
0,8204,8713,G,1
0,8204,3638,G,1
0,8202,11490,T,3
0,8202,8677,T,1
0,8202,12439,T,2
0,8202,8656,T,1
0,8202,8679,T,1
0,8202,8659,T,1
0,8202,8658,G,2
0,8202,8677,FG,1
0,8205,8698,T,1
0,8205,8645,T,1
0,8205,8710,T,1
0,8205,3650,G,1
0,8206,3583,T,1
0,8206,8626,T,1
0,8206,8622,T,1
0,8206,8621,T,1
0,8206,8677,G,1/1
0,8206,3583,G,1/1
0,8206,8625,G,1/3
0,8207,8667,T,2
0,8207,11395,T,2
0,8207,8711,T,2
0,8207,11399,T,2
0,8207,3579,T,1
0,8207,11394,T,1
0,8207,11403,T,1
0,8207,11394,G,2
0,8207,8668,G,2
0,8207,11397,G,1
0,8207,12445,G,1
0,8208,3580,T,2
0,8208,8689,T,2
0,8208,8636,T,2
0,8208,8659,T,1
0,8208,3638,T,1
0,8208,3603,T,1
0,8208,3580,G,6
0,8208,8658,G,4
0,8208,3638,G,2
0,8209,11399,T,2
0,8209,3621,T,1
0,8209,11395,T,1
0,8209,8711,T,1
0,8209,8668,G,2
0,8209,8711,G,1
0,8211,3603,T,3
0,8211,8638,T,1
0,8211,8640,T,1
0,8211,3604,T,1
0,8211,3638,G,2
0,8211,12570,G,1
0,8211,3682,G,1
0,8212,3607,T,1
0,8212,12852,T,1
0,8212,8651,T,1
0,8212,8655,G,1
0,8212,8677,G,1
0,8212,3606,FG,1
0,8210,11490,T,1
0,8210,8664,T,2
0,8210,8626,G,1
0,8213,8636,T,3
0,8213,8667,T,1
0,8213,3684,T,1
0,8213,8711,T,1
0,8213,8637,T,1
0,8213,3638,G,4
0,8213,11394,G,2
0,8214,8621,T,2
0,8214,11388,T,1
0,8214,8630,T,1
0,8214,8624,T,1
0,8214,8664,G,2
0,8215,8626,T,1
0,8215,8636,T,2
0,8215,8625,T,1
0,8215,8631,T,1
0,8215,8624,T,1
0,8215,8625,G,1
0,8215,3638,G,2
0,8215,8634,FG,1
