,match_id,player_id,score,n_scores
0,103171,28599,T,2
0,103171,22808,T,1
0,103171,31266,T,2
0,103171,19974,T,1
0,103171,29981,T,1
0,103171,23760,G,5/6
0,103171,31349,G,0/2
0,103171,20817,BIN,1
0,103172,29971,T,2
0,103172,22715,T,1
0,103172,35607,T,1
0,103172,28641,T,1
0,103172,31081,T,1
0,103172,28205,T,1
0,103172,20713,T,1
0,103172,23420,T,1
0,103172,22776,G,4/5
0,103172,29966,G,3/4
0,109354,28635,T,2
0,109354,31079,T,3
0,109354,35539,T,1
0,109354,28480,T,1
0,109354,22750,T,1
0,109354,13914,T,1
0,109354,29827,T,1
0,109354,26512,T,1
0,109354,30858,T,1
0,109354,35539,G,1/3
0,109354,19417,G,7/10
0,109354,31368,BIN,1
0,109355,35666,T,1
0,109355,31083,T,1
0,109355,47294,T,1
0,109355,24102,G,2/2
0,109355,22966,G,1/2
0,109356,39203,T,2
0,109356,23815,T,2
0,109356,32382,T,1
0,109356,35310,T,1
0,109356,35633,G,2/4
0,109356,23815,G,1/3
0,109357,29973,T,2
0,109357,26196,T,2
0,109357,22806,T,1
0,109357,22989,T,1
0,109357,28614,T,1
0,109357,35337,T,1
0,109357,29973,PT,1
0,109357,20869,G,2/4
0,109357,28814,G,4/5
0,109358,29767,T,1
0,109358,23409,T,1
0,109358,16582,T,1
0,109358,26828,T,1
0,109358,28210,T,1
0,109358,29969,T,1
0,109358,28736,T,1
0,109358,22731,T,1
0,109358,30989,T,1
0,109358,28210,G,7/8
0,109358,26828,G,1/1
0,109358,37313,G,1/1
0,109359,28667,T,2
0,109359,35641,T,1
0,109359,28264,T,2
0,109359,31339,T,1
0,109359,26157,T,1
0,109359,35490,T,1
0,109359,20275,T,1
0,109359,29764,T,1
0,109359,22716,T,1
0,109359,26266,T,1
0,109359,35233,T,1
0,109359,26266,G,8/10
0,109359,26152,G,3/3
0,113574,31626,T,2
0,113574,34197,T,1
0,113574,28828,T,1
0,113574,19963,T,1
0,113574,16573,T,1
0,113574,35529,T,1
0,113574,22966,G,3/5
0,113574,23815,G,2/2
0,113574,30246,BIN,1
0,113575,25627,T,1
0,113575,16582,T,1
0,113575,28262,T,1
0,113575,28736,T,1
0,113575,37236,T,1
0,113575,21487,T,1
0,113575,31349,T,1
0,113575,35163,T,1
0,113575,19974,T,1
0,113575,31349,G,6/6
0,113575,28210,G,2/4
0,113575,20586,BIN,1
0,113576,35607,T,1
0,113576,20005,T,2
0,113576,22807,T,1
0,113576,22720,T,2
0,113576,34024,T,1
0,113576,52106,T,1
0,113576,48731,T,1
0,113576,35539,T,1
0,113576,28598,T,1
0,113576,28635,T,1
0,113576,22776,G,6/7
0,113576,35539,G,5/7
0,113576,44804,BIN,1
0,113577,26529,T,2
0,113577,47247,T,1
0,113577,31265,T,2
0,113577,28834,T,1
0,113577,29973,T,1
0,113577,27280,T,1
0,113577,22612,T,1
0,113577,20869,G,2/5
0,113577,35633,G,4/4
0,113577,35633,FG,1
0,113578,26828,T,1
0,113578,28641,T,2
0,113578,47254,T,1
0,113578,35476,T,2
0,113578,28465,T,1
0,113578,28205,T,1
0,113578,29963,T,1
0,113578,26828,G,2/2
0,113578,28817,G,4/6
0,113578,22775,G,0/1
0,113578,47254,BIN,1
0,113579,19894,T,2
0,113579,28480,T,3
0,113579,17155,T,1
0,113579,31079,T,1
0,113579,26829,T,1
0,113579,38056,T,1
0,113579,29981,T,1
0,113579,23760,G,4/6
0,113579,19417,G,3/4
0,113580,31267,T,1
0,113580,33587,T,3
0,113580,47250,T,1
0,113580,35666,T,1
0,113580,28836,T,1
0,113580,26152,G,1/1
0,113580,24102,G,4/6
0,113581,28453,T,1
0,113581,35142,T,2
0,113581,26162,T,1
0,113581,28704,T,1
0,113581,20260,T,1
0,113581,33451,T,1
0,113581,22989,T,1
0,113581,35595,T,1
0,113581,26374,T,1
0,113581,28614,T,1
0,113581,28814,G,3/4
