,match_id,player_id,score,n_scores
0,10546,5880,T,2
0,10546,10131,T,1
0,10546,9783,T,2
0,10546,5878,T,1
0,10546,9872,T,1
0,10546,10165,T,1
0,10546,5845,G,5
0,10546,10131,G,3
0,10547,10256,T,1
0,10547,5882,T,1
0,10547,7567,T,1
0,10547,9835,T,1
0,10547,9210,T,1
0,10547,5874,G,1
0,10547,9850,G,4
0,10547,5923,G,1
0,10547,10183,OFF,1
0,10543,10247,T,1
0,10543,5847,T,1
0,10543,10176,T,1
0,10543,10147,T,1
0,10543,10346,T,1
0,10543,10249,G,2
0,10543,5859,G,4
0,10543,10346,G,1
0,10543,10449,OFF,1
0,10544,10241,T,2
0,10544,9821,T,2
0,10544,10223,T,1
0,10544,10250,T,1
0,10544,5872,T,1
0,10544,10251,T,1
0,10544,10232,G,2
0,10544,9821,G,4
0,10544,5864,G,1
0,10545,10252,T,1
0,10545,10243,T,1
0,10545,10253,T,1
0,10545,10254,T,1
0,10545,5865,T,1
0,10545,10019,G,3
0,10545,10255,G,2
0,10545,12469,G,1
0,10545,10206,OFF,1
0,10549,10170,T,1
0,10549,7531,T,1
0,10549,5845,G,6
0,10549,10258,G,3
0,10548,9986,T,5
0,10548,10133,T,2
0,10548,5859,T,1
0,10548,10019,T,1
0,10548,10185,T,1
0,10548,12762,T,1
0,10548,10257,T,1
0,10548,9918,T,1
0,10548,5859,G,5
0,10548,10019,G,3
0,10548,10188,G,1
0,10550,9821,T,4
0,10550,10247,T,1
0,10550,5888,T,1
0,10550,10134,T,1
0,10550,9821,G,3
0,10550,10176,G,2
0,10550,10226,G,1
0,10552,10243,T,1
0,10552,10240,T,2
0,10552,10105,T,1
0,10552,5862,T,1
0,10552,5860,T,1
0,10552,10254,T,1
0,10552,5865,T,1
0,10552,5869,G,2
0,10552,5874,G,5
0,10551,11559,T,1
0,10551,10080,T,2
0,10551,9210,T,1
0,10551,10165,T,1
0,10551,10259,G,4
0,10551,10260,G,1
0,10555,10175,T,1
0,10555,10263,T,1
0,10555,10080,T,1
0,10555,7531,T,1
0,10555,10068,T,1
0,10555,10258,G,2
0,10556,10213,T,1
0,10556,9986,T,2
0,10556,5906,T,1
0,10556,10147,T,1
0,10556,5874,G,1
0,10556,5859,G,4
0,10557,10247,T,1
0,10557,5880,T,2
0,10557,10264,T,1
0,10557,9783,T,2
0,10557,4333,T,1
0,10557,10265,T,2
0,10557,5905,T,1
0,10557,5858,T,1
0,10557,10055,T,1
0,10557,10346,G,2
0,10557,5845,G,2
0,10557,9872,G,1
0,10557,10265,G,1
0,10553,10253,T,1
0,10553,10262,T,2
0,10553,5887,T,1
0,10553,9821,T,2
0,10553,10261,T,1
0,10553,10188,G,3
0,10553,9821,G,4
0,10554,10243,T,1
0,10554,11559,T,1
0,10554,10212,T,1
0,10554,9210,T,1
0,10554,5869,G,1
0,10554,10259,G,2
0,10560,5858,T,1
0,10560,10239,T,1
0,10560,9783,T,1
0,10560,5860,T,1
0,10560,11987,T,1
0,10560,9872,G,2
0,10560,5869,G,2
0,10561,9699,T,1
0,10561,10267,T,1
0,10561,9942,T,1
0,10561,10240,T,1
0,10561,10131,T,1
0,10561,10161,T,1
0,10561,5848,T,1
0,10561,10165,T,1
0,10561,10131,G,4
0,10561,5874,G,2
0,10561,9860,G,1
0,10558,10266,T,1
0,10558,10262,T,1
0,10558,9986,T,1
0,10558,10257,T,1
0,10558,5847,T,1
0,10558,5859,G,2
0,10558,9821,G,3
0,10559,10201,T,2
0,10559,7544,T,2
0,10559,5871,T,2
0,10559,10123,T,1
0,10559,10228,T,1
0,10559,7531,T,1
0,10559,10232,G,4
