,match_id,player_id,score,n_scores
0,776,223,T,1
0,776,643,T,1
0,776,119,T,1
0,776,111,G,1/3
0,776,254,G,1/1
0,258,81,T,2
0,258,231,T,1
0,258,2693,T,1
0,258,229,T,1
0,258,71,T,1
0,258,2693,G,4/5
0,258,1853,G,4/4
0,777,529,T,1
0,777,96,T,2
0,777,605,T,1
0,777,93,T,1
0,777,173,T,1
0,777,1825,G,4/4
0,777,93,G,2/4
0,777,2069,BIN,1
0,778,346,T,1
0,778,512,T,2
0,778,463,T,1
0,778,1844,T,1
0,778,1468,T,1
0,778,414,T,1
0,778,460,T,1
0,778,1261,T,1
0,778,460,G,5/6
0,778,704,G,2/2
0,778,522,G,0/2
0,779,403,T,2
0,779,2775,T,1
0,779,1420,T,1
0,779,405,T,1
0,779,404,T,1
0,779,403,G,3/6
0,779,215,G,0/1
0,259,2779,T,1
0,259,512,T,2
0,259,25,T,1
0,259,510,T,1
0,259,60,T,1
0,259,26,T,1
0,259,2693,G,4/5
0,259,522,G,3/3
0,259,221,G,0/2
0,781,342,T,2
0,781,183,T,1
0,781,634,T,1
0,781,605,T,1
0,781,2773,T,1
0,781,254,G,3/3
0,781,1825,G,1/3
0,784,2775,T,1
0,784,463,T,2
0,784,829,T,1
0,784,329,T,2
0,784,54,T,1
0,784,1267,T,1
0,784,331,T,1
0,784,1261,T,1
0,784,215,G,2/4
0,784,346,G,4/7
0,784,346,FG,1
0,784,212,BIN,1
0,785,225,T,3
0,785,523,T,1
0,785,111,T,1
0,785,485,T,1
0,785,643,T,1
0,785,226,T,1
0,785,111,G,2/6
0,785,1853,G,2/2
0,789,266,T,1
0,789,412,T,1
0,789,661,T,1
0,789,93,G,4/5
0,789,403,G,2/2
0,789,616,FG,1
0,790,596,T,1
0,790,2773,T,1
0,790,1853,G,3/4
0,790,1825,G,2/2
0,260,2693,T,1
0,260,1267,T,2
0,260,82,T,1
0,260,1468,T,1
0,260,2693,G,2/3
0,260,460,G,3/4
0,260,346,FG,1
0,795,96,T,2
0,795,54,T,2
0,795,103,T,1
0,795,216,T,1
0,795,641,T,1
0,795,214,T,1
0,795,1476,T,1
0,795,313,T,1
0,795,132,T,1
0,795,93,G,7/8
0,795,2786,G,2/3
0,795,215,G,1/2
0,795,215,BIN,1
0,794,676,T,1
0,794,227,T,1
0,794,522,T,1
0,794,111,T,1
0,794,87,T,1
0,794,225,T,1
0,794,233,T,1
0,794,221,G,2/3
0,794,111,G,5/6
0,799,405,T,2
0,799,1827,T,1
0,799,408,T,1
0,799,287,T,1
0,799,1315,T,1
0,799,403,G,7/7
0,799,254,G,2/2
0,800,161,T,1
0,800,596,T,1
0,800,352,T,1
0,800,420,T,1
0,800,1630,G,2/5
0,800,1853,G,3/5
0,800,826,G,1/1
0,47,1320,T,2
0,47,2693,T,1
0,47,589,T,1
0,47,82,T,1
0,47,1317,T,1
0,47,566,T,1
0,47,2773,T,1
0,47,1825,T,1
0,47,1825,G,5/8
0,47,2693,G,1/3
0,806,473,T,2
0,806,1313,T,2
0,806,460,T,1
0,806,1267,T,1
0,806,1261,T,1
0,806,102,T,1
0,806,460,G,7/7
0,806,616,G,1/3
0,805,221,T,4
