,match_id,player_id,score,n_scores
0,13151,11084,T,1
0,13151,6111,T,2
0,13151,6053,T,1
0,13151,3822,T,1
0,13151,11078,T,1
0,13151,3823,T,1
0,13151,11045,T,1
0,13151,11091,T,1
0,13151,11176,T,1
0,13151,11031,T,1
0,13151,6046,G,5
0,13151,11176,G,6
0,13151,6087,OFF,1
0,13151,11078,OFF,1
0,13152,11162,T,1
0,13152,6013,T,1
0,13152,11187,T,1
0,13152,11152,T,1
0,13152,13866,T,1
0,13152,3780,T,1
0,13152,6079,T,1
0,13152,7454,T,1
0,13152,11106,T,1
0,13152,13866,G,1
0,13152,5999,G,7/9
0,13153,3788,T,2
0,13153,11161,T,1
0,13153,11036,T,1
0,13153,11132,T,1
0,13153,6093,T,1
0,13153,1126,T,1
0,13153,3846,G,3
0,13153,3839,G,6/7
0,13155,6047,T,1
0,13155,6874,T,1
0,13155,5975,T,1
0,13155,3964,T,1
0,13155,1514,G,3/5
0,13155,6852,G,3/3
0,13155,6034,OFF,1
0,13156,11200,T,2
0,13156,7742,T,1
0,13156,11212,T,1
0,13156,5984,T,1
0,13156,11164,G,4
0,13156,6065,G,3
0,13154,10913,T,1
0,13154,11211,T,1
0,13154,11136,T,1
0,13154,10918,G,3
0,13154,10952,G,7/8
0,13158,6038,T,1
0,13158,3839,G,4/6
0,13158,6852,G,3/6
0,13158,3839,FG,1
0,13157,1549,T,1
0,13157,6108,T,1
0,13157,6066,G,3
0,13157,6108,FG,1
0,13162,6115,T,2
0,13162,10932,T,2
0,13162,6037,T,1
0,13162,6093,T,1
0,13162,3867,T,1
0,13162,6065,G,4/7
0,13162,3846,G,4/6
0,13161,13866,T,1
0,13161,10952,G,4
0,13161,11133,G,4
0,13159,6076,T,1
0,13159,11215,T,1
0,13159,3823,T,1
0,13159,11174,T,1
0,13159,11045,T,1
0,13159,11214,T,1
0,13159,11176,T,1
0,13159,11213,T,1
0,13159,11031,T,1
0,13159,6076,G,5/5
0,13159,10918,G,3/7
0,13159,11176,G,1
0,13160,6059,T,2
0,13160,11216,T,1
0,13160,6053,T,2
0,13160,11016,T,1
0,13160,3876,T,1
0,13160,6046,G,3
0,13160,11164,G,3
0,13160,6046,FG,1
0,13163,10883,T,1
0,13163,11161,T,1
0,13163,6108,T,1
0,13163,11132,T,1
0,13163,3990,T,1
0,13163,11217,T,1
0,13163,6066,G,2
0,13163,3839,G,4
0,13164,3896,T,2
0,13164,11152,T,2
0,13164,11204,T,1
0,13164,3854,T,1
0,13164,1507,T,1
0,13164,10952,G,2
0,13164,5999,G,5/10
0,13166,11162,T,1
0,13166,10917,T,1
0,13166,10835,T,1
0,13166,6111,T,1
0,13166,10802,T,1
0,13166,11045,T,1
0,13166,13866,T,1
0,13166,11091,T,1
0,13166,11220,G,5
0,13166,6076,G,1
0,13166,11176,G,1
0,13166,11019,FG,1
0,13167,6034,T,1
0,13167,6060,T,1
0,13167,3835,T,1
0,13167,11221,T,1
0,13167,11029,T,1
0,13167,6852,G,3/6
0,13167,6065,G,4/7
0,13168,11036,T,1
0,13168,6064,T,1
0,13168,11222,T,1
0,13168,9841,T,1
0,13168,6067,T,1
0,13168,3846,G,3
0,13168,6046,G,4/6
0,13165,11212,T,1
0,13165,11215,T,1
0,13165,5984,T,1
0,13165,11218,T,1
0,13165,11016,T,1
0,13165,11219,T,1
0,13165,1520,T,1
0,13165,11164,G,0/4
0,13165,10918,G,2/8
0,13165,11096,G,0/3
0,13169,7742,T,2
0,13169,11132,T,1
0,13169,6065,T,1
0,13169,6065,G,1/6
0,13169,3839,G,3/8
0,13170,11224,T,1
0,13170,11185,T,1
0,13170,6874,T,1
0,13170,6064,T,1
0,13170,6034,T,1
0,13170,3876,T,1
0,13170,10869,T,1
0,13170,6059,T,1
0,13170,11223,T,1
0,13170,6852,G,7/9
0,13170,6046,G,4/9
0,13171,11136,T,1
0,13171,6108,T,3
0,13171,6047,T,1
0,13171,5975,T,1
0,13171,6044,T,1
0,13171,10952,G,2
0,13171,6066,G,6
0,13173,11034,T,1
0,13173,11162,T,1
0,13173,5984,T,1
0,13173,10802,T,1
0,13173,11225,T,1
0,13173,10922,T,1
0,13173,6032,T,1
0,13173,11096,G,8/11
0,13173,11220,G,1
0,13172,6036,T,1
0,13172,11091,T,1
0,13172,11050,T,1
0,13172,1507,T,1
0,13172,5999,G,5
0,13172,11176,G,2
0,13172,6012,FG,2
0,13174,11219,T,1
0,13174,3789,T,2
0,13174,6300,T,2
0,13174,11056,T,2
0,13174,1516,T,1
0,13174,10918,G,2
0,13174,3846,G,6/8
0,13175,3876,T,1
0,13175,6049,T,2
0,13175,6053,T,1
0,13175,11157,T,1
0,13175,11078,T,1
0,13175,11132,T,1
0,13175,11185,G,6/6
0,13175,3839,G,2
0,13175,11185,FG,1
0,13176,6085,T,1
0,13176,1515,T,3
0,13176,1520,T,1
0,13176,1541,T,2
0,13176,3835,T,2
0,13176,6034,T,1
0,13176,10869,T,1
0,13176,11029,T,1
0,13176,10918,G,4
0,13176,6852,G,6
0,13177,11226,T,1
0,13177,11036,T,1
0,13177,11220,T,1
0,13177,11222,T,1
0,13177,6093,T,1
0,13177,11220,G,4
0,13177,3846,G,1
0,13180,10883,T,3
0,13180,7742,T,2
0,13180,6047,T,1
0,13180,6115,T,1
0,13180,5975,T,1
0,13180,6066,G,3
0,13180,6065,G,2
0,13180,6047,FG,1
0,13178,11227,T,1
0,13178,6878,T,1
0,13178,11176,T,1
0,13178,11136,T,1
0,13178,11228,T,1
0,13178,11176,G,2
0,13178,10952,G,2
0,13179,6013,T,1
0,13179,5984,T,2
0,13179,3896,T,1
0,13179,6032,T,1
0,13179,5999,T,1
0,13179,5999,G,7/10
0,13179,11096,G,4
0,13182,7742,T,2
0,13182,11229,T,1
0,13182,6037,T,1
0,13182,6065,G,3
0,13182,11185,G,6/7
0,13182,6059,FG,1
0,13181,6038,T,2
0,13181,11174,T,1
0,13181,11138,T,1
0,13181,11210,T,1
0,13181,3990,T,1
0,13181,3839,G,2
0,13181,10918,G,4
0,13183,13866,T,2
0,13183,1541,T,2
0,13183,6079,T,1
0,13183,11029,T,2
0,13183,6874,T,1
0,13183,11223,T,1
0,13183,6852,G,3
0,13185,3788,T,1
0,13185,5999,T,1
0,13185,6300,T,1
0,13185,1516,G,3
0,13185,5999,G,1
0,13184,11199,T,1
0,13184,11199,G,3/5
0,13184,11212,G,1/2
0,13184,11096,G,1
0,13184,11237,G,0/2
0,13184,10952,FG,1
0,13186,11230,T,1
0,13186,11176,T,1
0,13186,11176,G,2
0,13186,10883,OFF,1
0,13188,11136,T,1
0,13188,3789,T,1
0,13188,11199,G,4/6
0,13188,1516,G,1
0,13187,3780,T,2
0,13187,6874,T,1
0,13187,5999,T,2
0,13187,11223,T,1
0,13187,11101,T,1
0,13187,5999,G,6
0,13187,6852,G,3
0,13187,6012,FG,1
0,13187,5999,OFF,1
0,13190,3901,T,1
0,13190,3990,T,2
0,13190,11161,T,1
0,13190,11080,T,1
0,13190,6038,T,1
0,13190,6049,T,1
0,13190,11133,G,2
0,13190,11061,G,6
0,13190,12273,FG,1
0,13189,6047,T,2
0,13189,6053,T,1
0,13189,11041,T,1
0,13189,11179,T,1
0,13189,10958,G,6/14
0,13189,6046,G,4/6
0,13189,6110,OFF,1
0,13191,11149,T,1
0,13191,11070,T,1
0,13191,6032,T,1
0,13191,6111,T,1
0,13191,11176,T,1
0,13191,11096,G,3
0,13191,11230,G,4
0,13191,11176,G,2
0,13192,11154,T,2
0,13192,6115,T,2
0,13192,11173,T,1
0,13192,38640,T,1
0,13192,11215,T,1
0,13192,6060,T,1
0,13192,11172,T,1
0,13192,7742,T,1
0,13192,1520,T,1
0,13192,10918,G,8/10
0,13192,6065,G,5/9
0,13193,11061,G,0/4
0,13193,3896,G,0/3
0,13193,6012,G,0/1
0,13193,3839,FG,1
0,13196,10802,T,1
0,13196,1509,T,1
0,13196,3867,T,1
0,13196,6042,T,1
0,13196,7742,T,1
0,13196,7446,T,1
0,13196,11220,G,4
0,13196,6065,G,8/11
0,13197,6874,T,2
0,13197,11199,T,1
0,13197,6852,G,5
0,13197,11199,G,1
0,13194,5975,T,3
0,13194,11212,T,1
0,13194,6066,T,1
0,13194,6044,T,1
0,13194,11041,T,1
0,13194,6108,T,1
0,13194,5594,T,1
0,13194,11179,T,1
0,13194,10958,G,7/11
0,13194,11164,G,1
0,13198,11091,T,1
0,13198,6313,T,1
0,13198,11036,T,1
0,13198,6093,T,1
0,13198,11230,G,1
0,13198,1516,G,1
0,13195,11185,T,2
0,13195,6085,T,1
0,13195,6988,T,1
0,13195,11210,T,1
0,13195,6046,G,5/6
0,13195,10918,G,3/7
0,13199,11231,T,1
0,13199,6059,T,1
0,13199,3959,T,1
0,13199,6053,T,1
0,13199,11220,G,5/7
0,13199,6046,G,6/6
0,13200,6874,T,1
0,13200,10969,T,1
0,13200,3964,T,1
0,13200,10869,T,1
0,13200,11029,T,1
0,13200,6852,G,7/7
0,13200,11230,G,2
0,13200,3823,OFF,1
0,13201,1516,T,2
0,13201,11212,T,1
0,13201,10932,T,1
0,13201,11096,T,1
0,13201,11092,T,1
0,13201,11232,G,5/11
0,13201,11164,G,1
0,13201,1516,G,0/1
0,13201,6313,OFF,1
0,13201,11109,OFF,1
0,13202,6037,T,1
0,13202,6013,T,1
0,13202,3867,T,1
0,13202,11101,T,1
0,13202,10926,T,1
0,13202,3854,T,1
0,13202,6065,G,2/5
0,13202,5999,G,4/6
0,13202,6060,FG,1
0,13204,6080,T,1
0,13204,11161,T,1
0,13204,3839,T,1
0,13204,10952,G,2
0,13204,11061,G,2
0,13204,3839,G,1
0,13203,10896,T,1
0,13203,6066,T,1
0,13203,5975,T,1
0,13203,6108,T,1
0,13203,10958,T,1
0,13203,5594,T,1
0,13203,10918,G,5/10
0,13203,6066,G,1/3
0,13203,10958,G,0/4
0,13205,11156,T,1
0,13205,11227,T,1
0,13205,6038,T,1
0,13205,3822,T,1
0,13205,11061,G,6
0,13205,11230,G,2
0,13206,10926,T,1
0,13206,3876,T,1
0,13206,5999,G,4
0,13206,6046,G,4/6
0,13206,11120,G,1/1
0,13207,13866,T,1
0,13207,11154,T,1
0,13207,6079,T,1
0,13207,1520,T,1
0,13207,11141,T,1
0,13207,11220,G,3
0,13207,10918,G,4
0,13208,3867,T,1
0,13208,10952,T,1
0,13208,6042,T,1
0,13208,11233,T,1
0,13208,7742,T,1
0,13208,11136,T,1
0,13208,6115,T,1
0,13208,6082,T,1
0,13208,6060,G,3
0,13208,10952,G,2
0,13208,11199,G,1
0,13208,6060,FG,1
0,13208,38640,OFF,1
0,13208,1509,OFF,1
0,13210,6047,T,2
0,13210,11118,T,2
0,13210,6066,T,1
