,match_id,player_id,score,n_scores
0,11106,12129,T,2
0,11106,10461,T,2
0,11106,10430,T,1
0,11106,11899,T,1
0,11106,10666,T,1
0,11106,5949,T,1
0,11106,10483,T,1
0,11106,7548,G,3
0,11106,7566,G,3
0,11106,10526,G,1
0,11106,7472,G,2
0,11107,10274,T,2
0,11107,7526,T,1
0,11107,7488,T,1
0,11107,7477,T,1
0,11107,5905,T,1
0,11107,10363,G,6
0,11107,7524,G,6
0,11110,5952,T,1
0,11110,7515,T,1
0,11110,5907,T,1
0,11110,5944,G,5
0,11110,10442,G,4
0,11110,10391,G,1
0,11108,5887,T,1
0,11108,10384,T,1
0,11108,7542,T,1
0,11108,5894,T,1
0,11108,10518,T,1
0,11108,13076,G,3
0,11108,11491,G,6
0,11108,10121,G,1
0,11109,7468,T,1
0,11109,10440,T,3
0,11109,5883,T,1
0,11109,12122,T,1
0,11109,5865,T,1
0,11109,5921,G,4
0,11109,5946,G,1
0,11109,10365,OFF,1
0,11109,7518,OFF,1
0,11115,12685,T,2
0,11115,7472,T,1
0,11115,10539,T,2
0,11115,7509,T,1
0,11115,10442,G,7
0,11112,5909,T,1
0,11112,5898,T,1
0,11112,10430,T,1
0,11112,10121,T,1
0,11112,12129,T,1
0,11112,7536,T,1
0,11112,7548,G,6
0,11112,10121,G,5
0,11111,7535,T,1
0,11111,7501,T,1
0,11111,12373,T,1
0,11111,10384,T,1
0,11111,7526,T,1
0,11111,5894,T,1
0,11111,10341,T,1
0,11111,12921,T,1
0,11111,10349,T,1
0,11111,10450,T,1
0,11111,7524,G,5
0,11111,11491,G,4
0,11111,5894,G,1
0,11114,12377,T,1
0,11114,7458,T,3
0,11114,12576,T,1
0,11114,5944,T,1
0,11114,10440,T,1
0,11114,7459,T,1
0,11114,5936,T,1
0,11114,7460,T,1
0,11114,5946,G,3
0,11114,5944,G,7
0,11113,7468,T,3
0,11113,7486,T,1
0,11113,5933,T,3
0,11113,7488,T,1
0,11113,13351,T,2
0,11113,7477,T,1
0,11113,5903,T,1
0,11113,5905,T,1
0,11113,5921,G,2
0,11113,10363,G,7
0,11113,12122,G,1
0,11113,5900,G,1
0,11113,5892,OFF,1
0,11117,12355,T,1
0,11117,11651,T,1
0,11117,12576,T,1
0,11117,10440,T,1
0,11117,5936,T,1
0,11117,5946,T,1
0,11117,5930,T,1
0,11117,12768,T,1
0,11117,7566,G,4
0,11117,5946,G,2
0,11117,7472,G,1
0,11117,13501,G,1
0,11118,12129,T,2
0,11118,10408,T,1
0,11118,13086,T,1
0,11118,7548,G,6
0,11118,7524,G,5
0,11118,7526,OFF,1
0,11118,7531,OFF,1
0,11116,7458,T,2
0,11116,7468,T,1
0,11116,7459,T,1
0,11116,5933,T,1
0,11116,5938,T,1
0,11116,5944,G,3
0,11116,5900,G,7
0,11116,5944,FG,1
0,11120,5887,T,2
0,11120,7515,T,1
0,11120,11486,T,1
0,11120,10451,T,1
0,11120,13076,T,1
0,11120,13271,T,1
0,11120,7536,T,1
0,11120,7542,T,1
0,11120,10236,T,1
0,11120,10121,G,6
0,11120,10442,G,4
0,11119,5894,T,1
0,11119,7486,T,1
0,11119,10518,T,1
0,11119,11491,G,5
0,11119,10363,G,3
0,11119,5894,G,2
0,11119,7502,OFF,1
0,11119,5892,OFF,1
0,11119,12297,OFF,1
0,11121,7468,T,3
0,11121,10518,T,2
0,11121,12122,T,1
0,11121,7501,T,1
0,11121,5933,T,1
0,11121,5865,T,1
0,11121,10365,T,1
0,11121,5900,G,5
0,11121,11491,G,3
0,11122,5895,T,2
0,11122,10341,T,2
0,11122,10450,T,2
0,11122,13945,T,1
0,11122,7535,T,1
0,11122,12373,T,1
0,11122,10442,G,1
0,11122,7524,G,9
0,11125,7486,T,3
0,11125,10363,T,3
0,11125,7477,T,1
0,11125,10363,G,9
0,11125,7548,G,4
0,11124,5907,T,1
0,11124,7472,T,1
0,11124,5938,T,1
0,11124,7458,T,1
0,11124,5944,G,5
0,11124,10330,G,3
0,11123,7518,T,2
0,11123,7546,T,1
0,11123,12377,T,1
0,11123,5887,T,1
