,match_id,player_id,score,n_scores
0,9153,9083,T,1
0,9153,9030,G,2
0,9153,9083,G,1
0,9154,5770,T,2
0,9154,9261,T,1
0,9154,9154,T,1
0,9154,9160,T,1
0,9154,9094,T,1
0,9154,5737,G,2
0,9154,5727,G,3
0,9154,5781,OFF,1
0,9154,9133,OFF,1
0,9154,8963,OFF,1
0,9156,5765,T,1
0,9156,9273,T,1
0,9156,9247,T,1
0,9156,9289,T,1
0,9156,9170,T,1
0,9156,9267,T,1
0,9156,5382,T,1
0,9156,5383,G,3
0,9156,5765,G,1
0,9155,9293,T,1
0,9155,52211,T,2
0,9155,9263,T,1
0,9155,9291,T,1
0,9155,9292,T,1
0,9155,13921,T,1
0,9155,9231,G,3
0,9155,9193,G,4
0,9159,9100,T,1
0,9159,11468,T,2
0,9159,9223,T,1
0,9159,9299,T,1
0,9159,9297,T,1
0,9159,9296,T,1
0,9159,9300,G,5
0,9159,9243,G,4
0,9157,11554,T,1
0,9157,9140,T,1
0,9157,9263,T,1
0,9157,13346,T,1
0,9157,9231,G,2
0,9157,9083,G,1
0,9158,9261,T,2
0,9158,11509,T,1
0,9158,9295,T,1
0,9158,9160,G,3
0,9158,9254,G,3
0,9160,9249,T,1
0,9160,9229,T,1
0,9160,5770,T,1
0,9160,5383,G,2
0,9161,5765,T,2
0,9161,9295,T,1
0,9161,9180,T,1
0,9161,9261,T,1
0,9161,9170,T,1
0,9161,9149,T,1
0,9161,9160,T,1
0,9161,5383,G,5
0,9161,9160,G,3
0,9164,9220,T,1
0,9164,9030,G,1
0,9164,9303,G,1
0,9164,9088,OFF,1
0,9164,9303,OFF,1
0,9162,5770,T,4
0,9162,9243,T,1
0,9162,9301,T,1
0,9162,9278,T,1
0,9162,9177,T,1
0,9162,9276,T,1
0,9162,5781,T,1
0,9162,5770,G,3
0,9162,9278,G,2
0,9163,3588,T,1
0,9163,9254,T,1
0,9163,9302,T,1
0,9163,9193,T,1
0,9163,9083,G,1
0,9163,9254,G,4
0,9167,52917,T,2
0,9167,9197,T,1
0,9167,9267,G,1
0,9167,9231,G,1
0,9168,9170,T,1
0,9168,9308,T,2
0,9168,13921,T,2
0,9168,9284,T,1
0,9168,9254,G,2
0,9165,9239,T,2
0,9165,9177,T,1
0,9165,9479,T,1
0,9165,9030,G,4
0,9165,5737,G,2
0,9166,9299,T,1
0,9166,5760,T,1
0,9166,9304,T,1
0,9166,9261,T,1
0,9166,9306,T,1
0,9166,9160,T,1
0,9166,9305,T,1
0,9166,9243,G,3
0,9166,9160,G,1
0,9170,5729,T,1
0,9170,9254,T,1
0,9170,13921,T,1
0,9170,9254,G,2
0,9172,9312,T,2
0,9172,9170,T,1
0,9172,9231,G,1
0,9171,11468,T,1
0,9171,9204,T,2
0,9171,9243,T,1
0,9171,9311,T,1
0,9171,9070,T,1
0,9171,9030,T,1
0,9171,9243,G,1
0,9171,9030,G,4
0,9169,5760,T,1
0,9169,13346,T,2
0,9169,9160,T,1
0,9169,3588,T,1
0,9169,9211,T,1
0,9169,9310,T,1
0,9169,9160,G,2
0,9169,9083,G,1
0,9169,5727,G,1
0,9174,5765,T,1
0,9174,9143,T,1
0,9174,9166,T,1
0,9174,9216,T,1
0,9174,5383,G,1
0,9174,9030,G,5
0,9173,11468,T,1
0,9173,11509,T,1
0,9173,9243,T,1
0,9173,9313,T,1
0,9173,9278,T,1
0,9173,9241,T,1
0,9173,9304,T,1
0,9173,9254,T,1
0,9173,9193,T,1
