,match_id,player_id,score,n_scores
0,9439,9456,T,2
0,9439,5945,T,2
0,9439,5776,T,1
0,9439,9471,T,1
0,9439,9466,T,1
0,9439,27553,T,1
0,9439,7416,T,1
0,9439,9482,T,1
0,9439,5755,G,2
0,9439,12548,G,2
0,9437,9263,T,2
0,9437,9295,T,1
0,9437,9341,T,1
0,9437,9314,T,1
0,9437,9440,T,1
0,9437,5781,T,1
0,9437,9231,G,1
0,9437,5756,G,1
0,9437,47992,G,1
0,9438,9480,T,1
0,9438,9412,T,1
0,9438,9461,T,1
0,9438,9481,T,1
0,9438,9393,T,1
0,9438,9206,T,1
0,9438,5770,T,1
0,9438,9479,T,1
0,9438,5809,T,1
0,9438,5737,G,5
0,9438,9284,G,2
0,9440,9435,T,1
0,9440,9473,T,1
0,9440,9485,T,1
0,9440,9260,T,1
0,9440,9395,T,1
0,9440,5806,G,2
0,9440,9400,G,2
0,9440,5722,G,1
0,9441,5781,T,1
0,9441,9231,G,2
0,9444,5808,T,1
0,9444,9471,T,1
0,9444,9332,T,1
0,9444,27553,T,1
0,9444,9482,T,1
0,9444,12548,G,1
0,9444,9295,OFF,1
0,9444,5755,OFF,1
0,9442,9393,T,3
0,9442,9442,T,1
0,9442,9282,T,2
0,9442,5763,T,1
0,9442,5770,T,1
0,9442,9479,T,1
0,9442,9400,G,2
0,9443,9435,T,1
0,9443,9456,T,2
0,9443,9485,T,1
0,9443,5722,G,1
0,9443,9456,G,1
0,9443,5806,G,1
0,9443,5774,G,1
0,9446,9464,T,2
0,9446,9395,T,4
0,9446,9471,T,1
0,9446,9485,T,1
0,9446,5765,T,1
0,9446,9363,T,1
0,9446,5722,G,3
0,9447,9400,T,1
0,9447,9476,T,2
0,9447,9372,T,1
0,9447,9341,T,2
0,9447,5781,T,1
0,9447,9400,G,6
0,9447,9231,G,5
0,9447,5781,G,1
0,9445,9332,T,1
0,9445,9427,T,1
0,9445,9481,T,1
0,9445,5756,G,3
0,9445,9486,G,1
0,9445,9284,G,1
0,9448,9417,T,2
0,9448,9487,T,2
0,9448,9317,T,2
0,9448,5793,T,1
0,9448,5770,G,3
0,9448,9454,G,1
0,9448,5737,G,1
0,9450,9445,T,1
0,9450,9285,T,2
0,9450,9456,T,1
0,9450,9419,T,1
0,9450,5729,T,1
0,9450,9454,G,3
0,9450,9231,G,4
0,9449,20291,T,1
0,9449,9284,T,1
0,9449,9437,T,1
0,9449,9442,T,1
0,9449,9473,T,1
0,9449,9400,G,3
0,9449,9284,G,1
0,9452,9393,T,1
0,9452,5755,T,2
0,9452,5770,T,1
0,9452,9471,T,1
0,9452,9317,T,1
0,9452,9449,T,1
0,9452,9439,T,1
0,9452,5770,G,1
0,9452,5755,G,4
0,9452,12548,G,1
0,9451,9435,T,1
0,9451,9395,T,1
0,9451,5769,T,1
0,9451,9363,T,1
0,9451,47992,PT,1
0,9451,5722,G,2
0,9451,9489,G,1
0,9454,9456,T,2
0,9454,5729,T,2
0,9454,9419,T,1
0,9454,9491,T,1
0,9454,9454,G,1
0,9454,9422,G,1
0,9454,9456,G,1
0,9456,9263,T,1
0,9456,9482,T,2
0,9456,9440,T,1
0,9456,12548,T,1
0,9456,9492,T,1
0,9456,9231,G,2
0,9456,27553,G,4
0,9456,12548,G,1
0,9453,9432,T,1
0,9453,5812,T,1
0,9453,5808,T,1
0,9453,9400,G,2
0,9453,5756,G,1
0,9453,9520,G,1
0,9453,9517,OFF,1
0,9453,5756,OFF,1
0,9455,9489,T,1
0,9455,5763,T,1
0,9455,9363,T,1
0,9455,5722,G,2
0,9455,5737,G,1
0,9455,9489,G,1
0,9457,9456,T,2
0,9457,20291,T,1
0,9457,9487,T,1
0,9457,9306,T,1
0,9457,9462,T,1
0,9457,9493,G,1
0,9457,9400,G,2
0,9457,9267,G,1
0,9458,9471,T,1
0,9458,9494,T,1
0,9458,9428,T,1
0,9458,9333,T,1
0,9458,5755,T,1
0,9458,7416,T,1
0,9458,5945,T,1
0,9458,5800,T,1
0,9458,5755,G,6
0,9458,9284,G,1
0,9460,9393,T,1
0,9460,5812,T,1
0,9460,9418,T,1
0,9460,9495,T,1
0,9460,5770,T,1
0,9460,9479,T,1
0,9460,5809,T,1
0,9460,5737,G,2
0,9460,47992,G,2
0,9460,5770,G,2
0,9459,9435,T,1
0,9459,9260,T,1
0,9459,9395,T,1
0,9459,9363,T,1
0,9459,9489,G,1
0,9459,5722,G,1
0,9464,9442,T,1
0,9464,9471,T,2
0,9464,9473,T,1
0,9464,12548,T,2
0,9464,9449,T,1
0,9464,27553,T,1
0,9464,7416,T,1
0,9464,5945,T,1
0,9464,9400,G,3
0,9464,27553,G,6
0,9463,9332,T,2
0,9463,9445,T,2
0,9463,9498,T,1
0,9463,11429,T,1
0,9463,9499,T,1
0,9463,9520,G,5
0,9463,9493,G,1
0,9463,9267,G,1
0,9461,9393,T,1
0,9461,9263,T,1
0,9461,9496,T,1
0,9461,5781,T,1
0,9461,5770,T,1
0,9461,9479,T,1
0,9461,5737,G,1
0,9461,9231,G,2
0,9461,5770,G,1
0,9461,9314,FG,1
0,9462,5722,T,2
0,9462,9497,T,2
0,9462,9279,T,1
0,9462,9463,T,1
0,9462,9489,T,1
0,9462,9284,T,1
0,9462,9485,T,1
0,9462,9441,T,1
0,9462,5769,T,1
0,9462,9402,T,1
0,9462,9310,T,1
0,9462,5722,G,5
0,9462,9284,G,1
0,9468,9471,T,1
0,9468,9445,T,1
0,9468,5755,T,1
0,9468,9466,T,1
0,9468,27553,T,1
0,9468,5729,T,1
0,9468,9501,T,1
0,9468,5755,G,1
0,9468,5776,G,4
0,9468,12548,G,1
0,9468,9356,G,1
0,9468,27553,G,1
0,9465,9435,T,1
0,9467,9434,T,1
0,9467,9285,T,1
0,9467,9332,T,1
0,9467,9440,T,1
0,9467,5756,G,1
0,9467,9231,G,1
0,9466,9393,T,2
0,9466,9497,T,2
0,9466,5763,T,1
0,9466,5770,T,1
0,9466,5809,T,1
0,9466,5737,G,1
0,9466,9284,G,1
0,9471,9439,T,1
0,9471,9434,T,1
0,9471,27553,T,1
0,9471,9482,T,1
0,9471,12548,G,1
0,9471,5756,G,1
0,9471,27553,G,1
0,9469,9285,T,1
0,9469,9427,T,2
0,9469,9263,T,1
0,9469,9502,T,1
0,9469,9231,G,1
0,9469,9284,G,1
0,9470,9473,T,2
0,9470,9417,T,1
0,9470,12653,T,1
0,9470,5737,T,1
0,9470,9272,T,1
0,9470,9418,T,1
0,9470,5770,T,1
0,9470,9400,G,4
0,9470,5770,G,4
0,9470,5737,G,2
0,9472,9503,T,2
0,9472,5729,T,1
0,9472,9378,T,1
0,9472,9356,T,1
0,9472,5806,T,1
0,9472,9267,T,1
0,9472,5722,G,2
0,9472,9356,G,1
0,9475,11429,T,1
0,9475,5737,T,1
0,9475,9445,T,1
0,9475,9393,T,1
0,9475,5763,T,1
0,9475,5770,T,1
0,9475,9479,T,1
0,9475,9493,G,1
0,9475,5770,G,3
0,9475,9356,G,1
0,9476,9471,T,1
0,9476,5806,T,2
0,9476,7415,T,1
0,9476,5774,T,1
0,9476,9428,T,1
0,9476,9363,T,1
0,9476,9449,T,1
0,9476,12548,T,1
0,9476,27553,G,3
0,9476,5722,G,3
0,9476,5755,G,1
0,9473,5781,T,2
0,9473,20291,T,1
0,9473,9285,T,1
0,9473,9462,T,1
0,9473,9476,T,1
0,9473,9231,T,1
0,9473,9263,T,1
0,9473,9324,T,1
0,9473,9231,G,2
0,9473,9400,G,2
0,9473,9314,G,1
0,9474,9505,T,2
0,9474,9504,T,2
0,9474,9434,T,2
0,9474,9213,T,1
0,9474,5756,G,3
0,9474,9284,G,1
0,9474,9520,G,3
0,9479,9471,T,1
0,9479,5770,T,2
0,9479,7415,T,1
0,9479,9345,T,1
0,9479,5763,T,1
0,9479,5755,G,1
0,9479,5737,G,2
0,9479,27553,G,1
0,9480,9509,T,2
0,9480,9487,T,1
0,9480,9510,T,1
0,9480,9501,T,1
0,9480,9263,T,1
0,9480,9324,T,1
0,9480,9314,G,4
0,9480,9493,G,2
0,9480,9231,G,1
0,9480,9356,G,1
0,9477,9400,T,2
0,9477,12120,T,1
0,9477,12653,T,1
0,9477,9497,T,1
0,9477,9462,T,1
0,9477,9400,G,2
0,9477,9507,G,2
0,9478,5812,T,1
0,9478,9435,T,1
0,9478,5756,T,1
0,9478,9395,T,1
0,9478,9520,T,1
0,9478,9363,T,1
0,9478,9508,T,1
0,9478,9504,T,1
0,9478,9520,G,2
0,9482,9511,T,1
0,9482,9422,T,1
0,9482,11429,T,1
0,9482,9463,T,1
0,9482,9445,T,1
0,9482,9512,T,1
0,9482,9466,T,1
0,9482,9399,T,1
0,9482,8919,T,1
0,9482,9379,T,1
0,9482,5776,G,5
0,9483,9449,T,1
0,9483,5781,T,1
0,9483,12548,G,1
0,9483,9231,G,1
0,9483,27553,G,1
0,9484,5812,T,2
0,9484,9372,T,1
0,9484,9498,T,1
0,9484,12653,T,1
0,9484,9434,T,1
0,9484,9520,G,3
0,9484,9400,G,1
0,9481,5770,T,1
0,9481,5722,T,1
0,9481,5769,T,1
0,9481,5737,G,1
0,9481,5722,G,5
0,9487,11429,T,2
0,9487,9513,T,1
0,9487,9445,T,1
0,9487,12653,T,1
0,9487,9466,T,1
0,9487,9462,T,1
0,9487,9399,T,1
0,9487,9432,T,1
0,9487,9356,T,1
0,9487,5776,G,5
0,9487,9514,G,3
0,9487,9462,G,1
0,9488,7415,T,2
0,9488,9497,T,3
0,9488,12548,T,2
0,9488,9422,T,1
0,9488,9471,T,1
0,9488,9428,T,1
0,9488,5755,T,1
0,9488,27553,T,1
0,9488,5945,T,1
0,9488,5755,G,6
0,9488,9284,G,3
0,9488,12548,G,2
0,9485,9263,T,1
0,9485,9435,T,2
0,9485,9509,T,1
0,9485,9363,T,2
0,9485,9231,G,1
0,9485,5722,G,3
0,9485,9440,G,1
0,9485,5774,G,2
0,9485,9211,OFF,1
0,9486,5756,T,1
0,9486,5770,T,1
0,9486,9508,T,1
0,9486,9504,T,1
0,9486,5756,G,1
0,9490,5729,T,1
0,9490,9520,T,1
0,9489,9263,T,1
0,9489,9496,T,1
0,9489,9324,T,1
0,9489,5763,T,1
0,9489,9341,T,1
0,9489,9328,T,1
